display_name,owner_name,city,state,zip,phone,grade,outreach_priority,segment,est_monthly_glp1_fills,est_annual_loss,final_score
"NEW PARRINO DRUG STORE, INC.",RICHARD THIBAUT DJAPNI,BUNKIE,LA,71322,3183467204,A,Immediate Outreach,MFP Cash Flow,533,252648.0,93.7
"MER ROUGE FAMILY PHARMACY, LLC",LAURA BETH PERKINS,MER ROUGE,LA,71261,3184994740,A,Immediate Outreach,MFP Cash Flow,533,252648.0,93.7
"MOREHOUSE COMMUNITY MEDICAL CENTERS, INC.",KATIE PARNELL,MER ROUGE,LA,71261,3182838887,A,Immediate Outreach,MFP Cash Flow,533,252648.0,93.7
VILLAGE PHARMACY INC,ELIZABETH BLACKWELL,MER ROUGE,LA,71261,3186475786,A,Immediate Outreach,MFP Cash Flow,533,252648.0,93.7
LINCOLN COUNTY PRIMARY CARE CENTER INC,LETITIA WEAVER-SCITES,DELBARTON,WV,25670,3044751761,A,Immediate Outreach,MFP Cash Flow,495,234624.0,93.7
MOUNT GAY PHARMACY INC,TERRI DOSS,MOUNT GAY,WV,25637,3048960015,A,Immediate Outreach,MFP Cash Flow,495,234624.0,93.7
BP6 LLC,SIDDARTHAN ILANGOVAN,MOUNT GAY,WV,25637,3047521445,A,Immediate Outreach,MFP Cash Flow,495,234624.0,93.7
ROBESON HEALTH CARE CORPORATION,GEORGE HALL,FAIRMONT,NC,28340,9105354003,A,Immediate Outreach,MFP Cash Flow,503,238416.0,93.5
VISCONTI AND LECHLER PHARMACY,RALPH VISCONTI,CINCINNATI,OH,45224,5135410975,A,Immediate Outreach,GLP-1 Loss,650,308100.0,93.5
41 SOUTH SUPPLY INC,JASON FOIL,FAIRMONT,NC,28340,9105354190,A,Immediate Outreach,MFP Cash Flow,503,238416.0,93.5
HOPEHEALTH INC,MARK VINSON,GREELEYVILLE,SC,29056,8434262170,A,Immediate Outreach,MFP Cash Flow,481,228000.0,93.4
"LINCOLN COUNTY PRIMARY CARE CENTER, INC.",LETITIA WEAVER-SCITES,WHITESVILLE,WV,25209,6815050006,A,Immediate Outreach,MFP Cash Flow,495,234624.0,93.4
"INNIS COMMUNITY HEALTH CENTER, INC",RACHEL NELSON,BATCHELOR,LA,70715,2254923775,A,Immediate Outreach,MFP Cash Flow,529,250752.0,93.4
"WHITESVILLE FAMILY PHARMACY, INC",STEPHANIE MASSEY,WHITESVILLE,WV,25209,3048540825,A,Immediate Outreach,MFP Cash Flow,495,234624.0,93.4
BEAUFORT-JASPER-HAMPTON COMPREHENSIVE HEALTH SERVICE INC,FAITH POLKEY,SEABROOK,SC,29940,8433221871,A,Immediate Outreach,MFP Cash Flow,484,229416.0,93.3
CITY CENTER PHARMACY INC,JAMES BARISCH,CHARLESTON,WV,25301,3043462006,A,Immediate Outreach,MFP Cash Flow,495,234624.0,93.3
FRUTH PHARMACY INC,ANDREW BECKER,CHARLESTON,WV,25301,3043410257,A,Immediate Outreach,MFP Cash Flow,495,234624.0,93.3
FUTRELL PHARMACY SERVICE INC,WILLIAM FUTRELL,WARRENTON,NC,27589,2522572147,A,Immediate Outreach,MFP Cash Flow,503,238416.0,93.3
HUNTER DRUG COMPANY INC,ALPHEUS JONES,WARRENTON,NC,27589,2522573131,A,Immediate Outreach,MFP Cash Flow,503,238416.0,93.3
STONY CREEK COMMUNITY HEALTH CENTER,LUCY ELDER,STONY CREEK,VA,23882,4342465191,A,Immediate Outreach,MFP Cash Flow,617,292464.0,93.2
PHILLIPS DRUGS INC,RAY ZALESKI,RICHMOND,IN,47374,7659665544,A,Immediate Outreach,GLP-1 Loss,650,308100.0,93.2
"MERIDIAN HEALTH RX, LLC",SCOTT RIGGS,RICHMOND,IN,47374,7652545347,A,Immediate Outreach,GLP-1 Loss,650,308100.0,93.2
SOUTHSIDE PROF PHARMACY INC,SUSIE STAUFFER,BLUEFIELD,WV,24701,3043275600,A,Immediate Outreach,MFP Cash Flow,488,231312.0,93.2
BLUESTONE PINNACLE PHARMACY,SUSAN PLUMLEY,BLUEWELL,WV,24701,3044096510,A,Immediate Outreach,MFP Cash Flow,488,231312.0,93.2
"TURNER INVESTMENTS, INC.",DONNIE TURNER,BLUEFIELD,WV,24701,3043277727,A,Immediate Outreach,MFP Cash Flow,488,231312.0,93.2
PHARMACY CARE INC,RHONDA ROSE,PINEVILLE,WV,24874,3047329011,A,Immediate Outreach,MFP Cash Flow,490,232260.0,93.2
"BROAD-RIDGE DRUG,INC",CHUKWUDI ONWUKA,GARY,IN,46408,2198844445,A,Immediate Outreach,GLP-1 Loss,650,308100.0,93.1
RITEFYL,SHERIF MANKARYOUS,CLEVELAND,OH,44108,2165383353,A,Immediate Outreach,GLP-1 Loss,650,308100.0,93.1
CHURCH SQUARE PHARMACY INC.,ABDEL ABUKHALIL,CLEVELAND,OH,44103,2167211772,A,Immediate Outreach,DIR Fee Squeeze,650,308100.0,93.1
ONEALS OF PLYMOUTH INC,WALTON ONEAL,PLYMOUTH,NC,27962,2529432643,A,Immediate Outreach,MFP Cash Flow,503,238416.0,93.1
WOODFINS PHARMACY,ANDREW DOHERTY,CHATHAM,VA,24531,4344322711,A,Immediate Outreach,MFP Cash Flow,611,289608.0,93.1
H W PHARMACY INC,RON GOLUBSKI,TRUTH OR CONSEQUENCES,NM,87901,5758941079,A,Immediate Outreach,MFP Cash Flow,650,308100.0,93.0
CLENDENIN HEALTH CENTER PHARMACY AT RIVERVIEW,ANGELA STONE,CLENDENIN,WV,25045,3045487272,A,Immediate Outreach,MFP Cash Flow,490,232260.0,93.0
FAIRMOUNT PHARMACY,BRADLEY CRUMP,FAIRMOUNT,IN,46928,7659484111,A,Immediate Outreach,GLP-1 Loss,650,308100.0,92.9
CJ REYNOLDS PHARMACY GROUP LLC,CASEY REYNOLDS,RINGGOLD,LA,71068,3188940278,A,Immediate Outreach,MFP Cash Flow,533,252648.0,92.9
"RINGGOLD PHARMACY & WELLNESS, LLC",JOHN BANNISTER,RINGGOLD,LA,71068,3188940278,A,Immediate Outreach,MFP Cash Flow,533,252648.0,92.9
JONESVILLE DRUG COMPANY INC.,ALLISON LAWSON,JONESVILLE,VA,24263,2763462180,A,Immediate Outreach,MFP Cash Flow,603,285816.0,92.9
AKRON PHARMACY,SHERIF MANKARYOUS,AKRON,OH,44320,3305564515,A,Immediate Outreach,GLP-1 Loss,650,308100.0,92.9
"VALLEY HEALTH SYSTEMS, INC",ASHLEY HOUVOURAS,HARTS,WV,25524,3047815021,A,Immediate Outreach,MFP Cash Flow,486,230364.0,92.9
HAPPY VALLEY PHARMACY LLC,HOWARD PULVER,QUARTZSITE,AZ,85346,9289275300,A,Immediate Outreach,MFP Cash Flow,650,308100.0,92.8
BAMBERG HEALTH INVESTORS,KYLE MCHUGH,BAMBERG,SC,29003,8036458842,A,Immediate Outreach,MFP Cash Flow,484,229416.0,92.8
RPH ENTERPRISES LLC,TIFFANY FRANCISCO,SOUTH BOSTON,VA,24592,4343234150,A,Immediate Outreach,MFP Cash Flow,612,290088.0,92.8
DAVID JUNE ENTERPRISES LLC,STEPHEN ANDERSON,SOUTH BOSTON,VA,24592,4345750511,A,Immediate Outreach,MFP Cash Flow,612,290088.0,92.8
DAVID JUNE ENTERPRISES LLC,STEPHEN ANDERSON,SOUTH BOSTON,VA,24592,4345751366,A,Immediate Outreach,MFP Cash Flow,612,290088.0,92.8
CORNERSTONE FAMILY PHARMACY LLC,IAN GLADWELL,RICHWOOD,WV,26261,3048460180,A,Immediate Outreach,MFP Cash Flow,491,232728.0,92.8
"BUCHANAN PHARMACIES, INC.",CHARLES BUCHANAN,DUNGANNON,VA,24245,2764672469,A,Immediate Outreach,MFP Cash Flow,602,285348.0,92.8
BANNER PHARMACY SERVICES LLC,DENNIS LARAWAY,SUN CITY,AZ,85351,6234656090,A,Immediate Outreach,MFP Cash Flow,650,308100.0,92.8
BANNER PHARMACY SERVICES LLC,DENNIS LARAWAY,SUN CITY,AZ,85351,6027472338,A,Immediate Outreach,MFP Cash Flow,650,308100.0,92.8
COMMUNITY RX,DAVID JONES,VIVIAN,LA,71082,3183753180,A,Immediate Outreach,GLP-1 Loss,533,252648.0,92.8
"CAREWELL PHARMACY, LLC",COURTNEY RIFFE,GILBERT,WV,25621,3046648883,A,Immediate Outreach,MFP Cash Flow,488,231312.0,92.8
LINCOLN COUNTY PRIMARY CARE CENTER INC,LETITIA WEAVER,GILBERT,WV,25621,3046641147,A,Immediate Outreach,MFP Cash Flow,488,231312.0,92.8
RIVERSIDE PHARMACY 2 LLC,SAMUEL BALLENGEE,GILBERT,WV,25621,3046643343,A,Immediate Outreach,MFP Cash Flow,488,231312.0,92.8
RX CARE OF LA INC,JESSICA RIVERA,VIVIAN,LA,71082,3183753784,A,Immediate Outreach,GLP-1 Loss,533,252648.0,92.8
"NEW RIVER HEALTH ASSOCIATION, INC.",MARISSA JOHNSON,SMITHERS,WV,25186,3045743991,A,Immediate Outreach,MFP Cash Flow,486,230364.0,92.7
SMITHERS FAMILY PHARMACY,EARL BENNETT,SMITHERS,WV,25186,3049812323,A,Immediate Outreach,MFP Cash Flow,486,230364.0,92.7
TAILOR MADE SEAMOSS LTD,DEAIRRA TAYLOR,BEDFORD,OH,44146,2168897832,A,Immediate Outreach,GLP-1 Loss,650,308100.0,92.7
THE METROHEALTH SYSTEM,BRANDON DOPPELHEUER,BEDFORD,OH,44146,2167783362,A,Immediate Outreach,GLP-1 Loss,650,308100.0,92.7
UH REGIONAL HOSPITALS,ANTHONY SCHILLERO,BEDFORD,OH,44146,4407353594,A,Immediate Outreach,GLP-1 Loss,650,308100.0,92.7
FRUTH PHARMACY INC,ANDREW BECKER,SPENCER,WV,25276,3049270011,A,Immediate Outreach,MFP Cash Flow,491,232728.0,92.7
WILLOW DRUG INCORPORATED,KENLY MORRISON,SPENCER,WV,25276,3049273784,A,Immediate Outreach,MFP Cash Flow,491,232728.0,92.7
"SOUTH WEBSTER PHARMACY, LLC",MICHAEL STURGILL,SOUTH WEBSTER,OH,45682,7407783784,A,Immediate Outreach,MFP Cash Flow,650,308100.0,92.6
FUTRELL PHARMACY SERVICE INC,WILLIAM FUTRELL,LITTLETON,NC,27850,2525863414,A,Immediate Outreach,MFP Cash Flow,494,234156.0,92.6
"SANDLEBEN PHARMACY, INC,",THOMAS FITE,EVANSVILLE,IN,47710,8124253555,A,Immediate Outreach,GLP-1 Loss,650,308100.0,92.5
TCS INC,TOM SCHWARTZ,EVANSVILLE,IN,47710,8124649083,A,Immediate Outreach,GLP-1 Loss,650,308100.0,92.5
JPM PHARMACIES,JACOB MAYER,EVANSVILLE,IN,47710,8124228255,A,Immediate Outreach,GLP-1 Loss,650,308100.0,92.5
"LINCOLN COUNTY PRIMARY CARE CENTER, INC",LETITIA WEAVER-SCITES,BRANCHLAND,WV,25506,6815007277,A,Immediate Outreach,MFP Cash Flow,489,231792.0,92.5
BRIDGERS DRUG STORE & GIFTS LLC,BRENT HASTY,MARION,SC,29571,8434232682,A,Immediate Outreach,MFP Cash Flow,484,229416.0,92.5
CAROLINA PHARMACY INC.,CHARLES WISE,MARION,SC,29571,8439337298,A,Immediate Outreach,MFP Cash Flow,484,229416.0,92.5
"TECHE ACTION BOARD, INC.",PAUL HOANG,FRANKLIN,LA,70538,3378282550,A,Immediate Outreach,MFP Cash Flow,533,252648.0,92.5
AUSTIN P HORN,AUSTIN HORN,KERNVILLE,CA,93238,7603762216,A,Immediate Outreach,MFP Cash Flow,590,279660.0,92.5
"BLANCHARD'S PHARMACY, INC.",TROHN BLANCHARD,NEW ROADS,LA,70760,2256387550,A,Immediate Outreach,GLP-1 Loss,529,250752.0,92.5
RAYMOND M GARRETT,RAYMOND GARRETT,NEW ROADS,LA,70760,2256387550,A,Immediate Outreach,GLP-1 Loss,529,250752.0,92.5
CAROLINA FAMILY HEALTH CENTERS INC,LAURA OWENS,TARBORO,NC,27886,2528243800,A,Immediate Outreach,MFP Cash Flow,494,234156.0,92.5
SAINT MARY LLC,YOUSEF AGAYBI,LOGAN,WV,25601,3048962127,A,Immediate Outreach,MFP Cash Flow,489,231792.0,92.4
HTRX LLC,TERRI DOSS,LOGAN,WV,25601,3047520082,A,Immediate Outreach,MFP Cash Flow,489,231792.0,92.4
"GG II INDIANA, LLC",AMY ELLIS,ANDERSON,IN,46011,7657890157,A,Immediate Outreach,MFP Cash Flow,650,308100.0,92.3
THE METROHEALTH SYSTEM,BRANDON DOPPELHEUER,CLEVELAND,OH,44105,2169571601,A,Immediate Outreach,GLP-1 Loss,650,308100.0,92.3
"APPALACHIAN REGIONAL HEALTHCARE, INC",HOLLIE HARRIS,HINTON,WV,25951,3044667306,A,Immediate Outreach,MFP Cash Flow,491,232728.0,92.3
CORNER DRUG STORE,JAMES DUCK,SPRINGHILL,LA,71075,3185393199,A,Immediate Outreach,MFP Cash Flow,533,252648.0,92.3
MALL PHARMACY LLC,JAMES O'GLEE,SPRINGHILL,LA,71075,3185393622,A,Immediate Outreach,MFP Cash Flow,533,252648.0,92.3
HERMITAGE PROFESSIONAL ENTERPRISES INC,AL NYBERG,HERMITAGE,MO,65668,4177452136,A,Immediate Outreach,MFP Cash Flow,419,198600.0,92.3
SPRINGHILL FAMILY PHARMACY LLC,PETER SAAD,SPRINGHILL,LA,71075,3185393451,A,Immediate Outreach,MFP Cash Flow,533,252648.0,92.3
RINDERER'S DRUG STORE #1,MATTHEW CARLISLE,SAINT LOUIS,MO,63115,3143810501,A,Immediate Outreach,GLP-1 Loss,419,198600.0,92.3
WILLIAMSON HEALTH & WELLNESS CENTER INC,ERIC BLAKE,WILLIAMSON,WV,25661,3042365902,A,Immediate Outreach,GLP-1 Loss,495,234624.0,92.3
DONNA'S PHARMACY,DONNA AVANT,EHRHARDT,SC,29081,8032672121,A,Immediate Outreach,MFP Cash Flow,480,227520.0,92.2
FAIRFAX PHARMACY INC.,CAROL DAVIS,FAIRFAX,SC,29827,8036322055,A,Immediate Outreach,DIR Fee Squeeze,484,229416.0,92.2
ROSELAWN PHARMACY INC,JASON DORSEY,CINCINNATI,OH,45237,5137611212,A,Immediate Outreach,GLP-1 Loss,650,308100.0,92.1
STROM'S DRUG STORE #2,ROY FLYNN,MCCORMICK,SC,29835,8644652011,A,Immediate Outreach,MFP Cash Flow,479,227040.0,92.1
"ELLA COMMUNITY PHARMACY 2, LLC",LINDSEY ANGELOTTI,SHERIDAN,IN,46069,3177584171,A,Immediate Outreach,GLP-1 Loss,650,308100.0,92.1
"FAIRHAVEN PHARMACY, INC",BRIAN MENESES,FAIRHAVEN,MA,02719,5085254455,A,Immediate Outreach,MFP Cash Flow,617,292464.0,92.1
"SOUTHCOAST HOSPITALS GROUP, INC",WADE BROUGHMAN,FAIRHAVEN,MA,02719,5089733320,A,Immediate Outreach,MFP Cash Flow,617,292464.0,92.1
M R MAIYER INC,MATTHEW MAIYER,MANSFIELD,OH,44907,4197566032,A,Immediate Outreach,MFP Cash Flow,650,308100.0,92.1
PRESBYTERIAN MEDICAL SERVICES,JOEL WRIGHT,PECOS,NM,87552,5057577111,A,Immediate Outreach,MFP Cash Flow,637,301944.0,92.1
WARDENSVILLE PHARMACY LLC,LISA WHETZEL,BAKER,WV,26801,3048978220,A,Immediate Outreach,MFP Cash Flow,491,232728.0,92.0
MERCY HEALTH YOUNGSTOWN LLC,KIMBERLY RALSTON,YOUNGSTOWN,OH,44504,3304803804,A,Immediate Outreach,GLP-1 Loss,650,308100.0,92.0
"MERIDIAN HEALTH RX, LLC",SCOTT RIGGS,MUNCIE,IN,47304,7652152029,A,Immediate Outreach,GLP-1 Loss,650,308100.0,92.0
"MERIDIAN HEALTH RX, LLC",SCOTT RIGGS,MUNCIE,IN,47304,7652881928,A,Immediate Outreach,GLP-1 Loss,650,308100.0,92.0
DESERT SENITA COMMUNITY HEALTH CENTER,JARED HATCHARD,ARIZONA CITY,AZ,85123,5202316272,A,Immediate Outreach,MFP Cash Flow,650,308100.0,92.0
HOPEHEALTH INC,MARK VINSON,KINGSTREE,SC,29556,8433553300,A,Immediate Outreach,GLP-1 Loss,484,229416.0,92.0
BLUE RIDGE HEALTH CENTER INC,RODNEY JOHNSON,ARRINGTON,VA,22922,4342634810,A,Immediate Outreach,MFP Cash Flow,594,281556.0,92.0
FRANCISCAN HEALTH MICHIGAN CITY,DEAN MAZZONI,MICHIGAN CITY,IN,46360,2198788300,A,Immediate Outreach,GLP-1 Loss,650,308100.0,91.9
KAUP PHARMACY INC,JASON ANDREWS,UNION CITY,IN,47390,7659643098,A,Immediate Outreach,GLP-1 Loss,650,308100.0,91.9
"KAUP PHARMACY, INC.",JASON ANDREWS,UNION CITY,IN,47390,7659643098,A,Immediate Outreach,GLP-1 Loss,650,308100.0,91.9
ROBBINS INC,MARK ROBBINS,MICHIGAN CITY,IN,46360,2198747445,A,Immediate Outreach,GLP-1 Loss,650,308100.0,91.9
"NORTH BEACH ENTERPRISES, INC.",DARREN BUSS,EXMORE,VA,23350,7574427982,A,Immediate Outreach,MFP Cash Flow,610,289140.0,91.9
THE CLEVELAND CLINIC FOUNDATION,TIM LONGVILLE,MANSFIELD,OH,44906,4197562122,A,Immediate Outreach,MFP Cash Flow,650,308100.0,91.9
"THIRD STREET COMMUNITY CLINIC, INC",PEGGY ANDERSON,MANSFIELD,OH,44906,4195226191,A,Immediate Outreach,MFP Cash Flow,650,308100.0,91.9
ROUTE 66 PHARMACY,SAMVEL KHACHATRYAN,NEEDLES,CA,92363,7608000108,A,Immediate Outreach,MFP Cash Flow,593,281088.0,91.9
HAPPY HARRYS INC,JENNIFER PONCE,MILLSBORO,DE,19966,3029456060,A,Immediate Outreach,MFP Cash Flow,650,308100.0,91.9
TIDALHEALTH HOME SCRIPTS MILLSBORO,WILLIAM COOPER,MILLSBORO,DE,19966,3022972596,A,Immediate Outreach,MFP Cash Flow,650,308100.0,91.9
PEACE MANAGEMENT INC,ANGIE BARBIN,SIMMESPORT,LA,71369,3189412423,A,Immediate Outreach,GLP-1 Loss,533,252648.0,91.9
ROANOKE CHOWAN COMMUNITY HEALTH CENTER INC,LASHUN HUNTLEY,AHOSKIE,NC,27910,2528624928,A,Immediate Outreach,GLP-1 Loss,500,237000.0,91.9
MINTON RX INC,ARTHUR MINTON,AHOSKIE,NC,27910,2523323444,A,Immediate Outreach,GLP-1 Loss,500,237000.0,91.9
"BROADWATER DRUG, INC",ANTHONY STREET,GATE CITY,VA,24251,2763863821,A,Immediate Outreach,MFP Cash Flow,590,279660.0,91.9
JMS SERVICES INC.,JOHN SABO,GAS CITY,IN,46933,7657702200,A,Immediate Outreach,GLP-1 Loss,650,308100.0,91.8
GARFIELD LOWCOST PHARMACY LLC,ABEDALHAKEEM ABUKHALIL,CLEVELAND,OH,44104,2167954000,A,Immediate Outreach,GLP-1 Loss,650,308100.0,91.8
TSSC INC,DALE WOLLSCHLEGER,CLEVELAND,OH,44104,2162312900,A,Immediate Outreach,GLP-1 Loss,650,308100.0,91.8
DECARIA BROTHERS INC.,VINCENT DECARIA,EAST LIVERPOOL,OH,43920,3303827726,A,Immediate Outreach,MFP Cash Flow,650,308100.0,91.8
RSM PHARMACY INC,RONALD MCKINNEY,ELIZABETH,WV,26143,3042754687,A,Immediate Outreach,MFP Cash Flow,485,229896.0,91.8
RSM PHARMACY INC,RONALD MCKINNEY,ELIZABETH,WV,26143,3042754687,A,Immediate Outreach,MFP Cash Flow,485,229896.0,91.8
CHARLOTTE DRUG COMPANY,SHAWNA JONES,CHARLOTTE C H,VA,23923,4345425171,A,Immediate Outreach,MFP Cash Flow,609,288672.0,91.7
HICARE PHARMACY LLC,SAMUEL DWOMOH,DAYTON,OH,45415,9377236034,A,Immediate Outreach,MFP Cash Flow,650,308100.0,91.7
BARLOW RX INC,MICHAEL KARN,DAYTON,OH,45415,9374153490,A,Immediate Outreach,MFP Cash Flow,650,308100.0,91.7
FIRST CARE PHARMACY LLC,LEMLEM TEKLE,DAYTON,OH,45415,9378983313,A,Immediate Outreach,MFP Cash Flow,650,308100.0,91.7
PREMIER HEALTH PHARMACY-MVHN,ERIC NAPIER,DAYTON,OH,45415,9377345833,A,Immediate Outreach,MFP Cash Flow,650,308100.0,91.7
NORTHSIDE FAMILY PHARMACY INC,ANGELA STOKES,BATTLEBORO,NC,27809,2529854263,A,Immediate Outreach,GLP-1 Loss,498,236052.0,91.7
EASTERN CAROLINA PHARMACY CARE INC,WARREN CREECH,KINSTON,NC,28501,2525276929,A,Immediate Outreach,GLP-1 Loss,503,238416.0,91.7
"KINSTON COMMUNITY HEALTH CENTER, INC",SUZANNE FREEMAN,KINSTON,NC,28501,2525490847,A,Immediate Outreach,GLP-1 Loss,503,238416.0,91.7
DRUGCARE PHARMACY,WENDY JOHNSON,ENFIELD,NC,27823,2524453639,A,Immediate Outreach,DIR Fee Squeeze,503,238416.0,91.7
"LINCOLN COUNTY PRIMARY CARE CENTER, INC.",LETITIA WEAVER-SCITES,OCEANA,WV,24870,6815391107,A,Immediate Outreach,MFP Cash Flow,480,227520.0,91.7
JR PHARMACY ROCKVILLE LLC 4,TERRY WARREN,ROCKVILLE,IN,47872,7655696900,A,Immediate Outreach,GLP-1 Loss,650,308100.0,91.6
LW PHARMACEUTICALS INC,PHILIP MUSICK,RICHLANDS,VA,24641,2762825422,A,Immediate Outreach,MFP Cash Flow,603,285816.0,91.6
RICHLANDS PHARMACY ASSOCIATES INC,WESLEY WATERS,RICHLANDS,VA,24641,2769632115,A,Immediate Outreach,MFP Cash Flow,603,285816.0,91.6
"GATEWAY DRUG CO., INC",GAIL BROWN,RICHLANDS,VA,24641,2769644068,A,Immediate Outreach,MFP Cash Flow,603,285816.0,91.6
ESTHER PHARMACY LLC,ABEL NGOH,DAYTON,OH,45417,9376843871,A,Immediate Outreach,GLP-1 Loss,650,308100.0,91.6
STAR ALLIANCE HEALTH GROUP INC,ANKIT BHALODIA,MENIFEE,CA,92586,9513018868,A,Immediate Outreach,MFP Cash Flow,589,279192.0,91.6
ALCHEMY DISTRIBUTORS INC,GREG ALSTON,SUN CITY,CA,92586,9516795531,A,Immediate Outreach,MFP Cash Flow,589,279192.0,91.6
SUN CITY PHARMACY,JONATHAN LO,SUN CITY,CA,92586,9516796380,A,Immediate Outreach,MFP Cash Flow,589,279192.0,91.6
AMERICAN PARTNERS LP,KATHY GIANNAKOPOULOS,CHESTERTON,IN,46304,2199268723,A,Immediate Outreach,GLP-1 Loss,650,308100.0,91.6
ARCADIA FAMILY PHARMACY LLC,PETER SAAD,ARCADIA,LA,71001,3182633948,A,Immediate Outreach,GLP-1 Loss,533,252648.0,91.6
CHRIS COLE PHARMACY INC,LEE COLE,ARCADIA,LA,71001,3182632916,A,Immediate Outreach,GLP-1 Loss,533,252648.0,91.6
CLARKTON DRUG INC.,JOHN STOLL,CLARKTON,NC,28433,9106470437,A,Immediate Outreach,MFP Cash Flow,495,234624.0,91.6
