display_name,owner_name,city,state,zip,phone,grade,outreach_priority,segment,est_monthly_glp1_fills,est_annual_loss,final_score
JAI MAHARAJ RX CORP,RONAK PATEL,BARNEGAT,NJ,08005,6096982200,C,Conditional,GLP-1 Loss,206,97644.0,62.7
PHARMACY OPERATIONS INC,DENA FERMAN,BARNEGAT,NJ,08005,6096982200,C,Conditional,GLP-1 Loss,206,97644.0,62.7
MEDSCRIPTS PHARMACY LLC,JASWINDER SEHGAL,JAMESBURG,NJ,08831,7325217777,C,Conditional,GLP-1 Loss,208,98592.0,62.6
POINT OF CARE PHARMACY,TATYANNA ORLOVA,JAMESBURG,NJ,08831,7326412664,C,Conditional,GLP-1 Loss,208,98592.0,62.6
"DIRX, INC.",RIMA ARORA,MONROE,NJ,08831,6097213729,C,Conditional,GLP-1 Loss,208,98592.0,62.6
JENNIFER DEO,JENNIFER DEO,MONROE TOWNSHIP,NJ,08831,6093959330,C,Conditional,GLP-1 Loss,208,98592.0,62.6
UNLIMITED DRUGS INC.,YASMEEN ASSAF,PATERSON,NJ,07514,9737426556,C,Conditional,GLP-1 Loss,232,109968.0,62.2
SAIMZ PHARMACY,AHMED SOLIMAN,PATERSON,NJ,07514,9737824444,C,Conditional,GLP-1 Loss,232,109968.0,62.2
NIDHU LLC,JAINEN SHAH,BELVIDERE,NJ,07823,9084751421,C,Conditional,GLP-1 Loss,211,100008.0,61.9
AHY PHARMA INC,YADAGIRI PENDYALA,ELMER,NJ,08318,8568652365,C,Conditional,GLP-1 Loss,206,97644.0,61.9
"BOYD'S PHARMACY OF PEMBERTON, INC.",THOMAS GRECO,PEMBERTON,NJ,08068,6098948288,C,Conditional,GLP-1 Loss,217,102864.0,61.8
CORNERSTONE PHARMACY 1 LLC,ASHLEY STETSENKO,VINELAND,NJ,08360,6098053044,C,Conditional,GLP-1 Loss,225,106656.0,61.8
HERNANDO'S HOMETOWN PHARMACY LLC,HERNANDO PEREZ,VINELAND,NJ,08360,8566913784,C,Conditional,GLP-1 Loss,225,106656.0,61.8
"BOYD'S PHARMACY OF MANSFIELD, INC",THOMAS GRECO,COLUMBUS,NJ,08022,6092987474,C,Conditional,GLP-1 Loss,204,96696.0,61.5
GATEWAY PHARMACY INC,AVNER KHAIMOV,NEWARK,NJ,07102,9737326900,C,Conditional,GLP-1 Loss,215,101904.0,61.5
ROYAL APOTHECARY LLC,PURVI SHAH,NEWARK,NJ,07102,9738775174,C,Conditional,GLP-1 Loss,215,101904.0,61.5
ROYAL APOTHECARY LLC,PURVI SHAH,NEWARK,NJ,07102,9738775174,C,Conditional,GLP-1 Loss,215,101904.0,61.5
VP DRUGS LLC,LARISA DAVYDOVA,NEWARK,NJ,07102,8627720442,C,Conditional,GLP-1 Loss,215,101904.0,61.5
AJARI INC.,NWALA GABRIEL,NEWARK,NJ,07102,9736220114,C,Conditional,GLP-1 Loss,215,101904.0,61.5
ARC CORE PHARMACY LLC,RAJESH PIPALIA,NEWARK,NJ,07102,9736391900,C,Conditional,GLP-1 Loss,215,101904.0,61.5
ENCHIME LLC,KALPESHKUMAR DAVE,NEWARK,NJ,07102,9736002451,C,Conditional,GLP-1 Loss,215,101904.0,61.5
NEWARK NEW PHARMACY LLC,METRY HABASHY,NEWARK,NJ,07102,9735003660,C,Conditional,GLP-1 Loss,215,101904.0,61.5
RUTGERS NEWARK CAMPUS PHARMACY,ERIN CARDUCCI,NEWARK,NJ,07102,9733535201,C,Conditional,GLP-1 Loss,215,101904.0,61.5
THE PRIME RITE CORPORATION,CHIBUEZE ADIELE,NEWARK,NJ,07102,9736438989,C,Conditional,GLP-1 Loss,215,101904.0,61.5
SPOTSWOOD PHARMACY LLC,MOHAMED HILLAL,SPOTSWOOD,NJ,08884,7329556060,C,Conditional,GLP-1 Loss,207,98112.0,61.4
ERNCO INC,EDWARD SAKOWSKI,TABERNACLE,NJ,08088,6092686000,C,Conditional,GLP-1 Loss,203,96216.0,61.3
TIKVAH RX LLC,AKSHAR PATEL,TOMS RIVER,NJ,08755,6789779009,C,Conditional,GLP-1 Loss,205,97176.0,61.2
AJIM INC,SHIMA IQBAL,EAST ORANGE,NJ,07018,9736736800,C,Conditional,GLP-1 Loss,221,104760.0,61.0
CENTRAL AVE PHARMACY LLC,ELMOATAZBELLAH TAMMAA,EAST ORANGE,NJ,07018,9736665363,C,Conditional,GLP-1 Loss,221,104760.0,61.0
E&M PHARMACY LLC,METRY HABASHY,EAST ORANGE,NJ,07018,9732669900,C,Conditional,GLP-1 Loss,221,104760.0,61.0
EAST ORANGE PHARMACY EVERGREEEN LLC,TIM CHIU,EAST ORANGE,NJ,07018,8624447188,C,Conditional,GLP-1 Loss,221,104760.0,61.0
MIKES PHARMACY LLC,METRY HABASHY,EAST ORANGE,NJ,07018,9732669900,C,Conditional,GLP-1 Loss,221,104760.0,61.0
PHARMACY 1 INC,PETER MASSAK,EAST ORANGE,NJ,07018,9732667877,C,Conditional,GLP-1 Loss,221,104760.0,61.0
SENELORM LLC,KENNETH SENELORM,EAST ORANGE,NJ,07018,9733952713,C,Conditional,GLP-1 Loss,221,104760.0,61.0
UNIVERSAL HERITAGE COMPANY LLC,JEPHTE ALEXANDRE,NEWARK,NJ,07106,9735813950,C,Conditional,GLP-1 Loss,221,104760.0,60.5
MICRIMAR INC,CARL VIOLA,CAMDEN,NJ,08103,8565411300,C,Conditional,GLP-1 Loss,232,109968.0,60.4
WYATT'S TORCH,ANTONIO MINNITI,CAMDEN,NJ,08103,8569634742,C,Conditional,GLP-1 Loss,232,109968.0,60.4
RXD PHARMACY OF NJ INC,ROBERT MILNER,CAMDEN,NJ,08103,8569641399,C,Conditional,GLP-1 Loss,232,109968.0,60.4
VLV ORANGE PHARMACY INC,NAILA AHMED,ORANGE,NJ,07050,9736772800,C,Conditional,GLP-1 Loss,221,104760.0,60.2
ORANGE NEW PHARMACY LLC,METRY HABASHY,ORANGE,NJ,07050,9732661002,C,Conditional,GLP-1 Loss,221,104760.0,60.2
JNJ PHARMA LLC,SIDRA NAZ,HAMMONTON,NJ,08037,6095610825,C,Conditional,GLP-1 Loss,207,98112.0,60.2
"MEDILINK HOMECARE, INC.",SOHAIL MASOOD,HAMMONTON,NJ,08037,6095672241,C,Conditional,GLP-1 Loss,207,98112.0,60.2
"MEDILINK RXCARE HAMMONTON, LLC",SOTIRIA TZAFEROS,HAMMONTON,NJ,08037,6099561900,C,Conditional,GLP-1 Loss,207,98112.0,60.2
SHIVITA RX LLC,KETANKUMAR PATEL,FORKED RIVER,NJ,08731,6096225507,C,Conditional,GLP-1 Loss,200,94800.0,60.1
"FORKED RIVER RX, LLC",HEMIL KHANDWALA,FORKED RIVER,NJ,08731,6092421400,C,Conditional,GLP-1 Loss,200,94800.0,60.1
SHP HOPELAWN LLC,RAMY SAAD,HOPELAWN,NJ,08861,7329346134,C,Conditional,GLP-1 Loss,225,106656.0,59.9
CAREPOINT PHARMACY PERTH AMBOY LLC,SNEHAL SHAH,PERTH AMBOY,NJ,08861,7324424478,C,Conditional,GLP-1 Loss,225,106656.0,59.9
CENTRAL JERSEY PHARMACY LLC,NINGRONG ZHANG,PERTH AMBOY,NJ,08861,7329792410,C,Conditional,GLP-1 Loss,225,106656.0,59.9
"FERNIK, LLC",FERNANDO OLIVEIRA,PERTH AMBOY,NJ,08861,7324426442,C,Conditional,GLP-1 Loss,225,106656.0,59.9
VISAI PHARMACY INC,MADHAVI DUDDELLA,PERTH AMBOY,NJ,08861,7329973900,C,Conditional,GLP-1 Loss,225,106656.0,59.9
ADHIPATI,HIRAL PATEL,BRICK,NJ,08724,8482413129,C,Conditional,GLP-1 Loss,201,95280.0,59.9
DHARMSUTAY LLC,KETANKUMAR PATEL,BRICK,NJ,08724,7328616577,C,Conditional,GLP-1 Loss,201,95280.0,59.9
VILLAGE SUPER MARKET OF NJ LP,MELISSA FIGUEROA-RIVERA,MARMORA,NJ,08223,6099271070,C,Conditional,GLP-1 Loss,198,93852.0,59.7
CAPE VILLAGE PHARMACIES INC,JOHN BRITTIN,MARMORA,NJ,08223,6093909594,C,Conditional,GLP-1 Loss,198,93852.0,59.7
SHORE PHARMACY CORP,TUSHAR PATEL,NEPTUNE,NJ,07753,7329889411,C,Conditional,GLP-1 Loss,217,102864.0,59.6
VRAJ PHARMACY CORP,JAYESH LALIWALA,NEPTUNE CITY,NJ,07753,7324558102,C,Conditional,GLP-1 Loss,217,102864.0,59.6
EPIC PHARMACY,MAXWELL ATTA,NEWARK,NJ,07112,8003956577,C,Conditional,GLP-1 Loss,218,103332.0,59.5
JERSEY CHEMISTS INC,WILLIAM YANKOVICH,NEWARK,NJ,07112,9733682925,C,Conditional,GLP-1 Loss,218,103332.0,59.5
RACHIT DRUG INCORPORATED,KIRAN DALAL,NEWARK,NJ,07112,9739260191,C,Conditional,GLP-1 Loss,218,103332.0,59.5
RMN INC,DEVANG NAGRECHA,NEWARK,NJ,07112,9739269702,C,Conditional,GLP-1 Loss,218,103332.0,59.5
"LSC PHARMACY SERVICES, INC.",JOSEPH VOELKEL,NEWARK,NJ,07112,9739267422,C,Conditional,GLP-1 Loss,218,103332.0,59.5
RXD PHARMACY OF NJ INC,ROBERT MILNER,CAMDEN,NJ,08102,8563657090,C,Conditional,GLP-1 Loss,230,109020.0,59.4
STATE STREET PHARMACY,CRAIG LEHRMAN,CAMDEN,NJ,08102,8565413450,C,Conditional,GLP-1 Loss,230,109020.0,59.4
DIRECT MEDS OF TRENTON LLC,MUNR KAZMIR,EWING,NJ,08618,6093221226,C,Conditional,GLP-1 Loss,215,101904.0,59.3
BALANCE GROUP LLC,GUZEL ZOLKORNYAEVA,TRENTON,NJ,08618,6095035887,C,Conditional,GLP-1 Loss,215,101904.0,59.3
"HENRY J. AUSTIN HEALTH CENTER, INC.",CHARLES DAVIS,TRENTON,NJ,08618,6092785931,C,Conditional,GLP-1 Loss,215,101904.0,59.3
"BORO HALL HEALTHCARE, INC.",SUNIL PAMNANI,MIDDLESEX,NJ,08846,7329680414,C,Conditional,GLP-1 Loss,206,97644.0,59.2
"SAM'S EAST, INC",KARI BAKER,PLEASANTVILLE,NJ,08232,6094852047,C,Conditional,GLP-1 Loss,226,107124.0,59.0
A&M PHARMACY DEPARTMENT,AHMED ABDELRAHMAN,IRVINGTON,NJ,07111,9733718400,C,Conditional,GLP-1 Loss,215,101904.0,58.9
IRVINGTON PHARMACY LLC,HARSH PATEL,IRVINGTON,NJ,07111,8622552804,C,Conditional,GLP-1 Loss,215,101904.0,58.9
KINGS CHOICE PHARMACY INC,FRANCIS BEDIAKO,IRVINGTON,NJ,07111,9733753999,C,Conditional,GLP-1 Loss,215,101904.0,58.9
SPRINGFIELD DRUGS INC,ADEL YOUSSEF,IRVINGTON,NJ,07111,8627723871,C,Conditional,GLP-1 Loss,215,101904.0,58.9
BRIAR HILL PHARMACY INC,MOHAMED MOHAMED,IRVINGTON,NJ,07111,9733742001,C,Conditional,GLP-1 Loss,215,101904.0,58.9
MOE'S PHARMACY LLC,MUHAMMAD WAQAR,IRVINGTON,NJ,07111,9733730620,C,Conditional,GLP-1 Loss,215,101904.0,58.9
"MPRL PHARMACY, INC",MARC GREENE,IRVINGTON,NJ,07111,9733736038,C,Conditional,GLP-1 Loss,215,101904.0,58.9
"CUREXA- EAST II, LLC",MARK TAYLOR,GALLOWAY,NJ,08205,8559270390,C,Conditional,GLP-1 Loss,205,97176.0,58.7
PHARMACY OPERATIONS INC,DENA FERMAN,GALLOWAY,NJ,08205,6097482449,C,Conditional,GLP-1 Loss,205,97176.0,58.7
LEO HOPP PHARMACY LLC,TRIVIKRAM KANUMURI,NEWARK,NJ,07107,9734827732,C,Conditional,GLP-1 Loss,214,101436.0,58.6
MEERA INC,AVANI SHETH,NEWARK,NJ,07107,9734828220,C,Conditional,GLP-1 Loss,214,101436.0,58.6
SCRIPT SHOP LLC,NEEL PATEL,NEWARK,NJ,07107,9734822648,C,Conditional,GLP-1 Loss,214,101436.0,58.6
UNITED DRUGS APOTHECARY,KHILAT ABBAS,NEWARK,NJ,07107,9734829300,C,Conditional,GLP-1 Loss,214,101436.0,58.6
UNITED DRUGS RX LLC,SHAMS MAMUN,NEWARK,NJ,07107,9734829300,C,Conditional,GLP-1 Loss,214,101436.0,58.6
IPSN PHARMACY LLC,SRIPRIYA NANDI,NEWARK,NJ,07107,9739006990,C,Conditional,GLP-1 Loss,214,101436.0,58.6
LAKSHMI PHARMACY INC,UMESH PATEL,NEWARK,NJ,07107,9738780220,C,Conditional,GLP-1 Loss,214,101436.0,58.6
ST PETER PHARMACY,PETER MASSAK,NEWARK,NJ,07107,8622409311,C,Conditional,GLP-1 Loss,214,101436.0,58.6
VILLAGE SUPER MARKET OF NJ LP,MELISSA FIGUEROA RIVERA,OLD BRIDGE,NJ,08857,7327273534,C,Conditional,GLP-1 Loss,204,96696.0,58.5
"HACKENSACK MERIDIAN AMBULATORY CARE, INC",ROBERT SCHENK,OLD BRIDGE,NJ,08857,7323603450,C,Conditional,GLP-1 Loss,204,96696.0,58.5
"HACKENSACK MERIDIAN AMBULATORY CARE, INC",ROBERT SCHENK,OLD BRIDGE,NJ,08857,7323603450,C,Conditional,GLP-1 Loss,204,96696.0,58.5
"OLD BRIDGE RX, LLC",NEELAM CHAND,OLD BRIDGE,NJ,08857,7322547800,C,Conditional,GLP-1 Loss,204,96696.0,58.5
TEXAS ROAD OLD BRIDGE LLC,AMR HILLAL,OLD BRIDGE,NJ,08857,7327231101,C,Conditional,GLP-1 Loss,204,96696.0,58.5
VIRISAAR PHARMACY INC,KIRAN TAVVA,OLD BRIDGE,NJ,08857,7326796000,C,Conditional,GLP-1 Loss,204,96696.0,58.5
ST JOSEPH PHARMACY INC,HAFIZ REHMAN,PHILLIPSBURG,NJ,08865,9084540777,C,Conditional,GLP-1 Loss,208,98592.0,58.5
BEDMINSTER SPECIALTY PHARMACY INC.,HISHAM MABROUK,BEDMINSTER,NJ,07921,9083967000,C,Conditional,GLP-1 Loss,195,92424.0,58.4
I&I PHARMA LLC,MOHAMMAD IHSAN,BEDMINSTER,NJ,07921,9083967000,C,Conditional,GLP-1 Loss,195,92424.0,58.4
"PHARMCORP, LLC",HARDIK SHAH,BEDMINSTER,NJ,07921,9082341101,C,Conditional,GLP-1 Loss,195,92424.0,58.4
IRVING RX LLC,CHIRAG PATEL,PATERSON,NJ,07501,9737428186,C,Conditional,GLP-1 Loss,227,107592.0,58.4
"PARCARE PHARMACY, LLC",ISMAIL HAMDI,PATERSON,NJ,07501,9739288877,C,Conditional,GLP-1 Loss,227,107592.0,58.4
PATERSON PHARMACY LLC,SUSANA JIANG,PATERSON,NJ,07501,9739257757,C,Conditional,GLP-1 Loss,227,107592.0,58.4
"WILLIAMS DRUG, LLC",DHIMAN PARIKH,PATERSON,NJ,07501,9735230777,C,Conditional,GLP-1 Loss,227,107592.0,58.4
FATEH PHARMACY INC,IJAZ RAFIQ,PATERSON,NJ,07501,8622571316,C,Conditional,GLP-1 Loss,227,107592.0,58.4
FATEH PHARMACY INC,IJAZ RAFIQ,PATERSON,NJ,07501,2018560494,C,Conditional,GLP-1 Loss,227,107592.0,58.4
PARK AVE DRUGS LLC,ABDULMAJEED HOZIEN,PATERSON,NJ,07501,9739288888,C,Conditional,GLP-1 Loss,227,107592.0,58.4
ALPHA PHARMACY CORPORATION,DENA FERMAN,SOMERSET,NJ,08873,7322473363,C,Conditional,GLP-1 Loss,202,95748.0,58.4
CARESCRIPT LLC,MOSTAFA ABDELAZIM,SOMERSET,NJ,08873,7322535606,C,Conditional,GLP-1 Loss,202,95748.0,58.4
CHINRAJ SOMERSET LLC,CHINTAN PATEL,SOMERSET,NJ,08873,7328466666,C,Conditional,GLP-1 Loss,202,95748.0,58.4
GOOD HEALTH RX,LAKSHMI MADDUKURI,SOMERSET,NJ,08873,7326476939,C,Conditional,GLP-1 Loss,202,95748.0,58.4
UNITY PHARMACY LLC,JACQUELINE BISSAH,SOMERSET,NJ,08873,7322201077,C,Conditional,GLP-1 Loss,202,95748.0,58.4
CARTERET PHARMACY LLC,DARSHAN PATEL,CARTERET,NJ,07008,7325415411,C,Conditional,GLP-1 Loss,209,99072.0,58.4
PRIME PHARMACY,DAVE WATTS,CARTERET,NJ,07008,7323662656,C,Conditional,GLP-1 Loss,209,99072.0,58.4
HEALTHYBENEFITSRX,AKINWUNMI ODUSOLA,SOMERSET,NJ,08873,7329511002,C,Conditional,GLP-1 Loss,202,95748.0,58.4
NARAYAN SCHOOLHOUSE RX,NISHA PATEL,SOMERSET,NJ,08873,7327437797,C,Conditional,GLP-1 Loss,202,95748.0,58.4
PLAZA PHARMACY CORP,SAEED SHEIKH,SOMERSET,NJ,08873,2017060094,C,Conditional,GLP-1 Loss,202,95748.0,58.4
TOWNSHIP PHARMACY A LLC,BOBBIE CACERES,SOMERSET,NJ,08873,7325458800,C,Conditional,GLP-1 Loss,202,95748.0,58.4
ATMACA LLC,SHAKHNOZA MADAMINOVA,BURLINGTON,NJ,08016,6095264319,C,Conditional,GLP-1 Loss,207,98112.0,58.4
JEMS PHARMA LLC,BILAL ALSUBAI,BURLINGTON,NJ,08016,6093861111,C,Conditional,GLP-1 Loss,207,98112.0,58.4
MEDICINE EXPRESS PHARMACY INC,KINNARI PATEL,BURLINGTON,NJ,08016,6093863630,C,Conditional,GLP-1 Loss,207,98112.0,58.4
"MEDICINE SOLUTIONS, LLC",HELEN KELLY,MANAHAWKIN,NJ,08050,6099943588,C,Conditional,GLP-1 Loss,197,93384.0,58.3
SAKER SHOPRITES INC,PAUL FELLER,MANAHAWKIN,NJ,08050,6095970092,C,Conditional,GLP-1 Loss,197,93384.0,58.3
AMIREH CORPORATION,AMIN AMIREH,CEDAR GROVE,NJ,07009,9732393339,C,Conditional,GLP-1 Loss,191,90528.0,58.2
BOYDS PHARMACY OF FLORENCE INC,CLARK BOYD,FLORENCE,NJ,08518,6094990100,C,Conditional,GLP-1 Loss,205,97176.0,58.2
AMERICARE 2 PHARMACY LLC.,TRISSIE NGUYEN,PENNSAUKEN,NJ,08109,8563562480,C,Conditional,GLP-1 Loss,211,100008.0,58.1
DREAMS PARAMOUNT LLC,AYAH ELZIBAK,HALEDON,NJ,07508,9736044055,C,Conditional,GLP-1 Loss,207,98112.0,58.0
HIGH MOUNTAIN PHARMACY CORP,HIBA ASIF,NORTH HALEDON,NJ,07508,9735326555,C,Conditional,GLP-1 Loss,207,98112.0,58.0
T & F DRUGS INC,FRANCISCO MARCOS,NORTH HALEDON,NJ,07508,9734276300,C,Conditional,GLP-1 Loss,207,98112.0,58.0
ARTHURS PHARMACY,ARTHUR AYLAROFF,HALEDON,NJ,07508,8622377222,C,Conditional,GLP-1 Loss,207,98112.0,58.0
BELMONT PHARMACY INC,MUSTAFA FARAJ,HALEDON,NJ,07508,9734578850,C,Conditional,GLP-1 Loss,207,98112.0,58.0
ROBBINS RX LLC,MITUL DARJI,EWING,NJ,08638,6098822404,C,Conditional,GLP-1 Loss,209,99072.0,57.9
KAPLAN GROUP LLC,OMER UGUR,TRENTON,NJ,08638,6099891400,C,Conditional,GLP-1 Loss,209,99072.0,57.9
SSANJ RX INC,LAKSHMI MUNNANGI,EWING,NJ,08638,6098962700,C,Conditional,GLP-1 Loss,209,99072.0,57.9
BRUNSWICK PHARMACY INC,GEETA MADADI,TRENTON,NJ,08638,6093965000,C,Conditional,GLP-1 Loss,209,99072.0,57.9
PRAMUKHDEV LLC,ALPESH PATEL,TRENTON,NJ,08638,6093965000,C,Conditional,GLP-1 Loss,209,99072.0,57.9
BLUEJAY HEALTH,CHIRAG TAYLOR,CLIFTON,NJ,07013,9732788876,C,Conditional,GLP-1 Loss,199,94320.0,57.8
HSMG LLC,OMAR GHARIB,CLIFTON,NJ,07013,9737791122,C,Conditional,GLP-1 Loss,199,94320.0,57.8
CLIFTON DRUGS LLC,VISHAL DESAI,CLIFTON,NJ,07013,9736857900,C,Conditional,GLP-1 Loss,199,94320.0,57.8
HOWLIN ENTERPRISES INC,PURNENDU RAVAL,CLIFTON,NJ,07013,9737772428,C,Conditional,GLP-1 Loss,199,94320.0,57.8
BRIDGETON RX INC,ROSS WAGNER,BRIDGETON,NJ,08302,9738656577,C,Conditional,GLP-1 Loss,218,103332.0,57.5
EAGLE ROCK PHARMACY LLC,MUHAMMAD AKRAM,WEST ORANGE,NJ,07052,9735004430,C,Conditional,GLP-1 Loss,195,92424.0,57.5
PUJA PHARMACY LLC,UMESH PATEL,WEST ORANGE,NJ,07052,9733251020,C,Conditional,GLP-1 Loss,195,92424.0,57.5
ROSVOLD RX LLC,MARCELL MARTINEZ,CINNAMINSON,NJ,08077,8568294877,C,Conditional,GLP-1 Loss,198,93852.0,57.5
JACKSON VILLAGE PHARMACY LLC,GABRIEL OUELLETTE,JACKSON,NJ,08527,7329947387,C,Conditional,GLP-1 Loss,199,94320.0,57.5
PHARMA PLUS PHARMACY LLC,DLAVAR ATHAR,JACKSON,NJ,08527,7323704777,C,Conditional,GLP-1 Loss,199,94320.0,57.5
CAREL PHARMACY,LAURA HEBELER,JACKSON,NJ,08527,7323644040,C,Conditional,GLP-1 Loss,199,94320.0,57.5
"GOLD KIMBALL INTERNATIONAL, INC.",CHAOYING CHEN,JACKSON,NJ,08527,7323670688,C,Conditional,GLP-1 Loss,199,94320.0,57.5
JACKSON PHARMACY INC,PAUL HOWE,JACKSON,NJ,08527,7328330400,C,Conditional,GLP-1 Loss,199,94320.0,57.5
SAKER SHOPRITES INC,PAUL FELLER,JACKSON,NJ,08527,7328867006,C,Conditional,GLP-1 Loss,199,94320.0,57.5
"CDC PLUS, INC",MUHAMMAD AKRAM,SOUTH PLAINFIELD,NJ,07080,9734859150,C,Conditional,GLP-1 Loss,200,94800.0,57.5
PARAS DRUGS INC,AXAT SHAH,SOUTH PLAINFIELD,NJ,07080,9085488224,C,Conditional,GLP-1 Loss,200,94800.0,57.5
SV BHATT LLC.,VIVEK BHATT,SOUTH PLAINFIELD,NJ,07080,9085615300,C,Conditional,GLP-1 Loss,200,94800.0,57.5
APOLLO PHARMACY RX LLC,FARIBORZ ARYAFAR,NEWARK,NJ,07104,9733506155,C,Conditional,GLP-1 Loss,210,99540.0,57.3
BMRR CORP,MATTHEW PARISI,NEWARK,NJ,07104,9734825353,C,Conditional,GLP-1 Loss,210,99540.0,57.3
MT PROSPECT PHARMACY CORP,AQSA KHAN,NEWARK,NJ,07104,8622409601,C,Conditional,GLP-1 Loss,210,99540.0,57.3
VALUE PHARMA INC,PHANI KUMAR CHALUVADI,NEWARK,NJ,07104,9736235566,C,Conditional,GLP-1 Loss,210,99540.0,57.3
EL SHADDAI PHARMACY,CYNTHIA DANQUAH,NEWARK,NJ,07104,9737326203,C,Conditional,GLP-1 Loss,210,99540.0,57.3
FRIENDSHIP PHARMACY INC,JOSEPH AKAH,NEWARK,NJ,07104,9734840643,C,Conditional,GLP-1 Loss,210,99540.0,57.3
JEN PHARMA INC,SMITHA DASARI,NEWARK,NJ,07104,9734813388,C,Conditional,GLP-1 Loss,210,99540.0,57.3
KONICY CORP,JEPHTE ALEXANDER,NEWARK,NJ,07104,9733506155,C,Conditional,GLP-1 Loss,210,99540.0,57.3
OBENG PHARMACY LLC,ADJE KOFFI,NEWARK,NJ,07104,2154598390,C,Conditional,GLP-1 Loss,210,99540.0,57.3
BRICKTOWNE PHARMACY LLC,KALU NDUKWE,BRICK,NJ,08723,8482419971,C,Conditional,GLP-1 Loss,198,93852.0,57.3
DOGANIEROS PHARMACY LLC,SONIA SIMBREY,CAMDEN,NJ,08104,8569664400,C,Conditional,GLP-1 Loss,224,106176.0,57.2
HOMETOWN RX CORPORATION,MOHAMMAD HASHIM,CAMDEN,NJ,08104,8565412990,C,Conditional,GLP-1 Loss,224,106176.0,57.2
MTEPHRAIMPHARMACY LLC,DHARA GANDHI,CAMDEN,NJ,08104,8569664400,C,Conditional,GLP-1 Loss,224,106176.0,57.2
"HENRY J. AUSTIN HEALTH CENTER, INC.",PATRINA LARMOND,TRENTON,NJ,08609,6092786033,C,Conditional,GLP-1 Loss,214,101436.0,57.1
WEST END FAMILY PHARMACY INC,MARK BLUMENKRANTZ,LONG BRANCH,NJ,07740,7322292400,C,Conditional,GLP-1 Loss,214,101436.0,57.0
"LSC PHARMACY SERVICES, INC.",JOSEPH VOELKEL,LONG BRANCH,NJ,07740,7329236111,C,Conditional,GLP-1 Loss,214,101436.0,57.0
NICOBELLA PHARMACY LLC,CARLOS ALMANZA,LONG BRANCH,NJ,07740,7322221299,C,Conditional,GLP-1 Loss,214,101436.0,57.0
VRAJ INC.,AMIT SHETH,LONG BRANCH,NJ,07740,7322221481,C,Conditional,GLP-1 Loss,214,101436.0,57.0
