display_name,owner_name,city,state,zip,phone,grade,outreach_priority,segment,est_monthly_glp1_fills,est_annual_loss,final_score
VITAL HEALTH PHARMACY LLC,HOUSSEIN HAMMOUD,DETROIT,MI,48203,5199191234,B,Immediate Outreach,GLP-1 Loss,335,158784.0,84.5
PROCARE PHARMACY SERVICES LLC,SAMMI OMAR,HIGHLAND PARK,MI,48203,3138659900,B,Immediate Outreach,GLP-1 Loss,335,158784.0,84.5
VIVENT PHARMACY MICHIGAN LLC,TONY FIELDS,HIGHLAND PARK,MI,48203,8888101434,B,Immediate Outreach,GLP-1 Loss,335,158784.0,84.5
HIGHLAND PARK RX LLC,CANDICE TOLF,DETROIT,MI,48203,3133346722,B,Immediate Outreach,GLP-1 Loss,335,158784.0,84.5
GRACEE PHARMACY PLLC,ISAIAH OKOH,HIGHLAND PARK,MI,48203,3137334523,B,Immediate Outreach,GLP-1 Loss,335,158784.0,84.5
"HIGHLAND PARK OAK STREET PHARMACY, LLC",FOUAD OMAR,HIGHLAND PARK,MI,48203,3134852971,B,Immediate Outreach,GLP-1 Loss,335,158784.0,84.5
LAXMIGI INC,VINOD BHAI,HIGHLAND PARK,MI,48203,3138659494,B,Immediate Outreach,GLP-1 Loss,335,158784.0,84.5
"WRIGLEY'S PHARMACY 3, LLC",HASSEN SAAD,HIGHLAND PARK,MI,48203,3138675000,B,Immediate Outreach,GLP-1 Loss,335,158784.0,84.5
SKIDWAY PHARMACY LLC,TERESA SPIES,PRESCOTT,MI,48756,9892961360,B,Immediate Outreach,GLP-1 Loss,335,158784.0,84.2
EAST PARIS PHARMACY LLC,HUSSEIN CHAMMOUT,DETROIT,MI,48235,3136355234,B,Immediate Outreach,GLP-1 Loss,333,157848.0,83.9
MIDWAY RX LLC,MOHAMED SALEM,DETROIT,MI,48213,3134998925,B,Immediate Outreach,GLP-1 Loss,333,157848.0,83.9
VICTORY PHARMACY 2 PLLC,OBINNA AKUBUKWE,DETROIT,MI,48235,3133409799,B,Immediate Outreach,GLP-1 Loss,333,157848.0,83.9
CITY PHARMACY LLC,HUSSEIN CHAMMOUT,DETROIT,MI,48235,3135447144,B,Immediate Outreach,GLP-1 Loss,333,157848.0,83.9
COMPREHENSIVE MEDS PHARMACY LLC,HUSSEIN SAFAWI,DETROIT,MI,48235,3133077367,B,Immediate Outreach,GLP-1 Loss,333,157848.0,83.9
GREENFIELD RX LLC,CANDICE TOLF,DETROIT,MI,48235,3139153635,B,Immediate Outreach,GLP-1 Loss,333,157848.0,83.9
HEALING HANDS PHARMACY LLC,AISHA HASHMI,DETROIT,MI,48213,3135713606,B,Immediate Outreach,GLP-1 Loss,333,157848.0,83.9
SCHAEFER SEVEN DRUGS LLC,NASSER MOZEP,DETROIT,MI,48235,3133401300,B,Immediate Outreach,GLP-1 Loss,333,157848.0,83.9
"SINAI MEDICAL PHARMACY, LLC",NASSER MOZEP,DETROIT,MI,48235,3134433970,B,Immediate Outreach,GLP-1 Loss,333,157848.0,83.9
STP REX LLC,CANDI TOLF,DETROIT,MI,48213,3139213536,B,Immediate Outreach,GLP-1 Loss,333,157848.0,83.9
FAMILY SCRIPTS,ALI ALMUJAHID,SOUTHFIELD,MI,48033,2483277713,B,Immediate Outreach,GLP-1 Loss,332,157368.0,83.9
BROTHERHOOD PHARMACY LLC,GANESH PATEL,DETROIT,MI,48215,3134227100,B,Immediate Outreach,GLP-1 Loss,331,156888.0,83.5
CANFIELD PHARMACY LLC,FARIS GAMMOH,DETROIT,MI,48215,3134587529,B,Immediate Outreach,GLP-1 Loss,331,156888.0,83.5
GBOGBARA INC,LENYIE NGBOGBARA,DETROIT,MI,48215,3133318484,B,Immediate Outreach,GLP-1 Loss,331,156888.0,83.5
KRONNER PHARMACY INC,LISA LUNDAHL,PRUDENVILLE,MI,48651,9893667611,B,Immediate Outreach,GLP-1 Loss,332,157368.0,83.5
ALJALAL LLC,YASSIN MOHAMED,DETROIT,MI,48227,3135295228,B,Immediate Outreach,GLP-1 Loss,331,156888.0,83.4
CRYSTAL HOME HEALTHCARE PHCY,JONATHAN ADAMS,DETROIT,MI,48227,3134934900,B,Immediate Outreach,GLP-1 Loss,331,156888.0,83.4
"WRIGLEY'S PHARMACY 4, LLC",HASSEN SAAD,DETROIT,MI,48227,3139693668,B,Immediate Outreach,GLP-1 Loss,331,156888.0,83.4
BATTLECREEK PHARMACY INC,MANISH PATEL,DETROIT,MI,48227,3138381100,B,Immediate Outreach,GLP-1 Loss,331,156888.0,83.4
"GRAND GREENFIELD PHARMACY, LLC",WAGDI ABDULLA,DETROIT,MI,48227,2486633380,B,Immediate Outreach,GLP-1 Loss,331,156888.0,83.4
"FAMILY FARE, LLC",AMY ELLIS,HARRISON,MI,48625,9895390584,B,Immediate Outreach,GLP-1 Loss,330,156420.0,83.1
HARRISON FAMILY PHARMACY PC,JOHN GROSS,HARRISON,MI,48625,9895392900,B,Immediate Outreach,GLP-1 Loss,330,156420.0,83.1
MCNICHOLS DRUGSTORE LLC,RAMI LAZEKI,DETROIT,MI,48221,3133404242,B,Immediate Outreach,GLP-1 Loss,330,156420.0,83.1
"SAIF PHARMACY,LLC",TAHSEEN ABID,DETROIT,MI,48221,3136355244,B,Immediate Outreach,GLP-1 Loss,330,156420.0,83.1
"SIX MILE MEDICAL PHARMACY, LLC",HAMDAN ALYAEISHI,DETROIT,MI,48221,3136352788,B,Immediate Outreach,GLP-1 Loss,330,156420.0,83.1
GOGO MEDS,ABEER ALTWIL,DETROIT,MI,48234,3138882212,B,Immediate Outreach,GLP-1 Loss,330,156420.0,83.0
KRISTMEDICS PHARMACY INC,STEPHEN AGHAYEDO,DETROIT,MI,48234,3138912335,B,Immediate Outreach,GLP-1 Loss,330,156420.0,83.0
NEW MO-TOWN PHARMACY INC,SAMMY SALEM,DETROIT,MI,48234,3138912253,B,Immediate Outreach,GLP-1 Loss,330,156420.0,83.0
THE THINK TANK 3D,LERRLYN NELSON,DETROIT,MI,48234,3134728661,B,Immediate Outreach,GLP-1 Loss,330,156420.0,83.0
XPRESS CARE PHARMACY LLC,HUSSEIN BAADANI,DETROIT,MI,48234,3139143736,B,Immediate Outreach,GLP-1 Loss,330,156420.0,83.0
DETROIT HOOVER PHARMACY LLC,USMAN AHMAD,DETROIT,MI,48234,5863545909,B,Immediate Outreach,GLP-1 Loss,330,156420.0,83.0
EXPRESS CARE PHARMACY 2,HASHAM JADALLAH,DETROIT,MI,48234,3134050016,B,Immediate Outreach,GLP-1 Loss,330,156420.0,83.0
"GOOD HOPE PHARMACY, LLC",VALERIE JONES,DETROIT,MI,48234,3136381449,B,Immediate Outreach,GLP-1 Loss,330,156420.0,83.0
SMS PHARMACY LLC,VIRENDRA GAIDHANE,DETROIT,MI,48234,3133345203,B,Immediate Outreach,GLP-1 Loss,330,156420.0,83.0
THE WELLNESS PLAN MEDICAL CENTERS,ANTHONY KING,DETROIT,MI,48234,3133662000,B,Immediate Outreach,GLP-1 Loss,330,156420.0,83.0
M K STORES INC,MICHAEL RUSSELL,IRON RIVER,MI,49935,9062655149,B,Immediate Outreach,GLP-1 Loss,327,154992.0,83.0
MK STORES INC,MICHAEL RUSSELL,IRON RIVER,MI,49935,9062652312,B,Immediate Outreach,GLP-1 Loss,327,154992.0,83.0
ACE PHARMACY LLC,ALI FARHAT,SOUTHFIELD,MI,48034,2484694469,B,Immediate Outreach,GLP-1 Loss,328,155472.0,83.0
"EPIC HEALTH PHARMACY, PLLC",GREG NAMAN,SOUTHFIELD,MI,48034,2489969209,B,Immediate Outreach,GLP-1 Loss,328,155472.0,83.0
"PILL BOX SPECIALTY PHARMACY, LLC",HUSSEIN ALJABERY,SOUTHFIELD,MI,48034,3134332390,B,Immediate Outreach,GLP-1 Loss,328,155472.0,83.0
MEARREY INC,MARJORIE ARREY,SOUTHFIELD,MI,48034,2485958701,B,Immediate Outreach,GLP-1 Loss,328,155472.0,83.0
MSP PHARMACY .COM,STEPHEN DAKHLIAN,SOUTHFIELD,MI,48034,8886776337,B,Immediate Outreach,GLP-1 Loss,328,155472.0,83.0
PREMIER HOME PHARMACY INC,CRAIG CAMP,SOUTHFIELD,MI,48034,2482239734,B,Immediate Outreach,GLP-1 Loss,328,155472.0,83.0
TEL-12 PHARMACY LLC,MONTY KAMPOSH,SOUTHFIELD,MI,48034,2483047705,B,Immediate Outreach,GLP-1 Loss,328,155472.0,83.0
FIDMARC EXPRESS PHARMACY PLLC,CHINWENDU OKOYE,DETROIT,MI,48219,3137667432,B,Immediate Outreach,GLP-1 Loss,329,155952.0,82.9
GRACE CARE PHARMACY LLC,NOAMAN NAGI,DETROIT,MI,48219,3139718681,B,Immediate Outreach,GLP-1 Loss,329,155952.0,82.9
NIYAM LLC,AKSHAR PATEL,DETROIT,MI,48219,6789779009,B,Immediate Outreach,GLP-1 Loss,329,155952.0,82.9
GRACE MEDICAL PHARMACY LLC,MUYIWA JOHN SULE,DETROIT,MI,48219,3132552300,B,Immediate Outreach,GLP-1 Loss,329,155952.0,82.9
LAHSER PHARMACY LLC,ZEESHAN TOOR,DETROIT,MI,48219,3136939973,B,Immediate Outreach,GLP-1 Loss,329,155952.0,82.9
SHIAWASSEE PHARMACY LLC,BASHEER ALTAIRI,DETROIT,MI,48219,3135911010,B,Immediate Outreach,GLP-1 Loss,329,155952.0,82.9
WATERVLIET COMMUNITY PHARMACY LLC,ASHABEN PATEL,WATERVLIET,MI,49098,2693577900,B,Immediate Outreach,GLP-1 Loss,330,156420.0,82.9
WATERVLIET PHARMACY INC,RAMAKRISHNA BURRAMUKKU,WATERVLIET,MI,49098,6920161002,B,Immediate Outreach,GLP-1 Loss,330,156420.0,82.9
"AUGRES PHARMACY, LLC",TERESA SPIES,AU GRES,MI,48703,9898768899,B,Immediate Outreach,GLP-1 Loss,326,154524.0,82.7
"HALE PHARMACY,INC.",LAWRENCE CLARK,AU GRES,MI,48703,9898768899,B,Immediate Outreach,GLP-1 Loss,326,154524.0,82.7
MODERN MEDICAL SERVICE INC,TRAVIS WOIDERSKI,CHEBOYGAN,MI,49721,2316279949,B,Immediate Outreach,GLP-1 Loss,323,153096.0,82.4
"FAMILY FARE, LLC",AMY ELLIS,CHEBOYGAN,MI,49721,2316275371,B,Immediate Outreach,GLP-1 Loss,323,153096.0,82.4
TDS INC,JORDAN MARCHETTI,CRYSTAL FALLS,MI,49920,9068753601,B,Immediate Outreach,GLP-1 Loss,325,154056.0,82.2
FALLS DRUG STORE INC,JAMES KUNZ,CRYSTAL FALLS,MI,49920,9068756781,B,Immediate Outreach,GLP-1 Loss,325,154056.0,82.2
COMMUNITY HOME MEDICAL INC,SCOTT CHARTIER,MANISTIQUE,MI,49854,9063411116,B,Immediate Outreach,GLP-1 Loss,329,155952.0,82.2
MANISTIQUE PHARMACEUTICALS INC,MARK ROHDE,MANISTIQUE,MI,49854,9063415494,B,Immediate Outreach,GLP-1 Loss,329,155952.0,82.2
SAM'S PHARMACY PLLC,BASSAM HARATI,DETROIT,MI,48238,3133407777,B,Immediate Outreach,GLP-1 Loss,327,154992.0,82.1
KALIKA CORP.,JYOTSNABEN PATEL,DETROIT,MI,48238,3139339096,B,Immediate Outreach,GLP-1 Loss,327,154992.0,82.1
METRO FAMILY PHARMACY LLC,JANAH HANI,DETROIT,MI,48238,3137336346,B,Immediate Outreach,GLP-1 Loss,327,154992.0,82.1
NEW ATLAS PHARMACY LLC,TAHANY MOHAMED,DETROIT,MI,48238,3133345102,B,Immediate Outreach,GLP-1 Loss,327,154992.0,82.1
"FAMILY FARE, LLC",AMY ELLIS,GLADWIN,MI,48624,9894269215,B,Immediate Outreach,GLP-1 Loss,328,155472.0,82.1
LAKELAND IMMEDIATE CARE CENTER,TAMMY HOWARD,CASSOPOLIS,MI,49031,2692288505,B,Immediate Outreach,GLP-1 Loss,317,150264.0,81.3
GREENFIELD NINE PHARMACY LLC,ABDO SHOUBAH,SOUTHFIELD,MI,48075,2488096024,B,Immediate Outreach,GLP-1 Loss,327,154992.0,81.3
DABAJA RX LLC,MOHAMAD DABAJA,SOUTHFIELD,MI,48075,2485690450,B,Immediate Outreach,GLP-1 Loss,327,154992.0,81.3
SOUZAN TARRAF PLLC (DBA SOUTHFIELD SCRIPTS),SOUZAN TARRAF,SOUTHFIELD,MI,48075,2486219149,B,Immediate Outreach,GLP-1 Loss,327,154992.0,81.3
DRUG STORE INC,WESLEY NUNNELEY,ALPENA,MI,49707,9893542171,B,Immediate Outreach,GLP-1 Loss,323,153096.0,81.2
DRUG STORE INC,WESLEY NUNNELEY,ALPENA,MI,49707,9893542171,B,Immediate Outreach,GLP-1 Loss,323,153096.0,81.2
LEFAVE PHARMACY & HOME MEDICAL EQUIPMENT,KRISTINE SPICER,ALPENA,MI,49707,9893543189,B,Immediate Outreach,GLP-1 Loss,323,153096.0,81.2
POWELLS PHARMACY INC,LAWRENCE POWELL,ALPENA,MI,49707,9893566106,B,Immediate Outreach,GLP-1 Loss,323,153096.0,81.2
"WRIGLEYS PHARMACY 6, LLC",HASSEN SAAD,WELLSTON,MI,49689,2317872744,B,Immediate Outreach,GLP-1 Loss,333,157848.0,81.2
ISABELLA CITIZENS FOR HEALTH INC,JENNIFER WHITE,FARWELL,MI,48622,9899535320,B,Immediate Outreach,GLP-1 Loss,322,152628.0,81.1
EAGLE PHARMACY OF FARWELL PC,JOHN GROSS,FARWELL,MI,48622,9895882900,B,Immediate Outreach,GLP-1 Loss,322,152628.0,81.1
EHARDTS PHARMACY INC,LARRY LIER,LEXINGTON,MI,48450,8103595322,B,Immediate Outreach,GLP-1 Loss,326,154524.0,81.1
S. FOUNTAIN'S INC,STEVEN FOUNTAIN,EAST TAWAS,MI,48730,9893627415,B,Immediate Outreach,GLP-1 Loss,321,152160.0,81.0
TAWAS PHARMACY,ERIK NELSON,TAWAS CITY,MI,48763,9893623311,B,Immediate Outreach,GLP-1 Loss,320,151680.0,80.8
AAL PHARMACY LLC,LOUEI BLEIBLE,DETROIT,MI,48201,3138336000,B,Immediate Outreach,GLP-1 Loss,322,152628.0,80.7
DOCTORS PRESCRIPTION PHARMACY,MARTIN STEINBERT,DETROIT,MI,48201,3138324224,B,Immediate Outreach,GLP-1 Loss,322,152628.0,80.7
WOODWARD RX LLC,CANDICE TOLF,DETROIT,MI,48201,3138325800,B,Immediate Outreach,GLP-1 Loss,322,152628.0,80.7
DECATUR PHARMACY,NANCY KRUEGER,DECATUR,MI,49045,2694232821,B,Immediate Outreach,GLP-1 Loss,318,150732.0,80.7
"BRONSON VILLAGE DRUG, INC.",JEFFREY STULL,DECATUR,MI,49045,2694236770,B,Immediate Outreach,GLP-1 Loss,318,150732.0,80.7
WEST BRANCH PHARMACY LLC,RICHARD SPIES,WEST BRANCH,MI,48661,9893435179,B,Immediate Outreach,GLP-1 Loss,319,151200.0,80.6
BEAVERTON FAMILY PHARMACY LLC,JOHN GROSS,BEAVERTON,MI,48612,9893399008,B,Immediate Outreach,GLP-1 Loss,323,153096.0,80.6
THE BEAVERTON PHARMACY INC,ROBERT RIFFERT,BEAVERTON,MI,48612,9894357778,B,Immediate Outreach,GLP-1 Loss,323,153096.0,80.6
COUNTRY MARKET PHARMACIES LLC,GUY KENNEDY,BROOKLYN,MI,49230,5175922475,B,Immediate Outreach,GLP-1 Loss,314,148836.0,80.5
BEEMER ENTERPRISES INC,BRENT BEEMER,CANADIAN LAKES,MI,49346,2313591661,B,Immediate Outreach,GLP-1 Loss,318,150732.0,80.4
GAJEWSKI INC,THOMAS GAJEWSKI,ROGERS CITY,MI,49779,9897344701,B,Immediate Outreach,GLP-1 Loss,327,154992.0,80.3
GAJEWSKI INC,THOMAS GAJEWSKI,ROGERS CITY,MI,49779,9897344701,B,Immediate Outreach,GLP-1 Loss,327,154992.0,80.3
BROTHERS PHARMACY INC,CHANDULAL PATEL,FLINT,MI,48505,8107857770,B,Immediate Outreach,GLP-1 Loss,330,156420.0,80.3
NORTH SAGINAW MI LLC,HEMA PATEL,FLINT,MI,48505,8102345500,B,Immediate Outreach,GLP-1 Loss,330,156420.0,80.3
NORTH SAGINAW MI LLC,HEMA PATEL,FLINT,MI,48505,8102345500,B,Immediate Outreach,GLP-1 Loss,330,156420.0,80.3
GREAT LAKES MEDICAL CARE INC,JANET BIERI,ONAWAY,MI,49765,9897338022,B,Immediate Outreach,GLP-1 Loss,327,154992.0,80.2
"DJCC, INC.",DYLYNN VANDERSCHAEGEN,IRONWOOD,MI,49938,9069324500,B,Immediate Outreach,GLP-1 Loss,322,152628.0,80.1
CARLETON DRUGS LLC,WILLIAM NEWMAN,CARLETON,MI,48117,7346546252,B,Immediate Outreach,GLP-1 Loss,314,148836.0,80.0
COLOMA PHARMACY INC,ASHABEN PATEL,COLOMA,MI,49038,2694686207,B,Immediate Outreach,GLP-1 Loss,317,150264.0,80.0
"PAW PAW VILLAGE DRUG, INC.",JEFFREY STULL,COLON,MI,49040,2694323435,B,Nurture,GLP-1 Loss,313,148368.0,79.9
"SCHLIPP'S PHARMACY, INC.",STANLEY SCHLIPP,SAWYER,MI,49125,2694263487,B,Nurture,GLP-1 Loss,310,146940.0,79.8
BOB'S DRUGS LLC,AARON SLATE,HESPERIA,MI,49421,2318546605,B,Nurture,GLP-1 Loss,323,153096.0,79.8
JAMES PLOWE INC.,TODD BERNSON,ESCANABA,MI,49829,9067860132,B,Nurture,GLP-1 Loss,322,152628.0,79.7
PENINSULA PHARMACY ESCANABA LLC,TYLER JENEMA,ESCANABA,MI,49829,9062253902,B,Nurture,GLP-1 Loss,322,152628.0,79.7
WRIGLEY'S PHARMACY 7 LLC,HASSEN SAAD,WEIDMAN,MI,48893,9894412440,B,Nurture,GLP-1 Loss,319,151200.0,79.6
ARFSTROM PHARMACIES INC,ANDREW MCMILLAN,CEDARVILLE,MI,49719,9064843355,B,Nurture,GLP-1 Loss,311,147408.0,79.5
M K STORES INC,MICHAEL RUSSELL,NEWBERRY,MI,49868,9062938571,B,Nurture,GLP-1 Loss,324,153576.0,79.5
"M.K. STORES, INC",MICHAEL RUSSELL,NEWBERRY,MI,49868,9062939900,B,Nurture,GLP-1 Loss,324,153576.0,79.5
PREVO'S FAMILY MARKETS LLC,AMY ELLIS,BATTLE CREEK,MI,49017,2699621456,B,Nurture,GLP-1 Loss,320,151680.0,79.5
SELAD CORPORATION,ANGELA MCCONNACHIE,DECKERVILLE,MI,48427,8103768070,B,Nurture,GLP-1 Loss,322,152628.0,79.3
SELAD CORPORATION,ANGELA MCCONNACHIE,DECKERVILLE,MI,48427,8103767026,B,Nurture,GLP-1 Loss,322,152628.0,79.3
MEDICAL ENTERPRISES INC,KENDAL TRUEMNER,CASEVILLE,MI,48725,9898562900,B,Nurture,GLP-1 Loss,320,151680.0,79.2
"HACKLEY PROFESSIONAL PHARMACY,INC",KRISTI NAGENGAST,NORTON SHORES,MI,49441,2316727820,B,Nurture,GLP-1 Loss,311,147408.0,79.2
"PINNY PHARMACY, INC.",TERESA SPIES,STANDISH,MI,48658,9898460411,B,Nurture,GLP-1 Loss,317,150264.0,79.2
"ALCONA CITIZENS FOR HEALTH, INC.",NANCY SPENCER,LINCOLN,MI,48742,9897369888,B,Nurture,GLP-1 Loss,322,152628.0,79.1
SNYDERS LINCOLN PHARMACY INC,DAVID SNYDER,LINCOLN,MI,48742,9897368138,B,Nurture,GLP-1 Loss,322,152628.0,79.1
LAKELAND IMMEDIATE CARE CENTER,TAMMY HOWARD,DOWAGIAC,MI,49047,2693909996,B,Nurture,GLP-1 Loss,314,148836.0,79.0
PREVO'S FAMILY MARKETS LLC,AMY ELLIS,DOWAGIAC,MI,49047,6167829899,B,Nurture,GLP-1 Loss,314,148836.0,79.0
JAI CHAMUNDA DOWAGIAC LLC,BHAVESH PATEL,DOWAGIAC,MI,49047,2694629194,B,Nurture,GLP-1 Loss,314,148836.0,79.0
RAM DRUGS LLC,SUNIL PATEL,DOWAGIAC,MI,49047,2694629194,B,Nurture,GLP-1 Loss,314,148836.0,79.0
APOTHECARE LLC,LACEY GILDE,GRAYLING,MI,49738,9893482000,B,Nurture,GLP-1 Loss,321,152160.0,78.9
"FAMILY FARE, LLC",AMY ELLIS,GRAYLING,MI,49738,9893485335,B,Nurture,GLP-1 Loss,321,152160.0,78.9
HRLDZ MANAGEMENT LLC,HASSAN REDA,CARO,MI,48723,9895890069,B,Nurture,GLP-1 Loss,323,153096.0,78.9
STATE STREET PHARMACY & WELLNESS CENTER INC,ADAM ZOVISHLACK,CARO,MI,48723,9896723500,B,Nurture,GLP-1 Loss,323,153096.0,78.9
"WRIGLEY'S PHARMACY 1, LLC",HASSEN SAAD,CARO,MI,48723,9896721080,B,Nurture,GLP-1 Loss,323,153096.0,78.9
BASIT PHARMACY LLC,EDNAN SYED,CARO,MI,48723,9896721080,B,Nurture,GLP-1 Loss,323,153096.0,78.9
ENCAPSULATE LLC,KAYLA STURM,CARO,MI,48723,9895890069,B,Nurture,GLP-1 Loss,323,153096.0,78.9
FAMILY FARE LLC,AMY ELLIS,CARO,MI,48723,9896737020,B,Nurture,GLP-1 Loss,323,153096.0,78.9
LAKELAND IMMEDIATE CARE CENTER,JOSEPH GAVAN,NILES,MI,49120,2692624749,B,Nurture,GLP-1 Loss,314,148836.0,78.9
UMA PARVATI LLC,SANDIPKUMAR PATEL,NILES,MI,49120,2692624343,B,Nurture,GLP-1 Loss,314,148836.0,78.9
THREE RIVERS PHARMACY -PARVATI UMA LLC,SUNIL PATEL,THREE RIVERS,MI,49093,2692786000,B,Nurture,GLP-1 Loss,310,146940.0,78.9
THREE RIVERS VILLAGE PHARMACY,STEVEN MURK,THREE RIVERS,MI,49093,2692790465,B,Nurture,GLP-1 Loss,310,146940.0,78.9
MARTIN'S SUPER MARKETS OF NILES LLC,AMY ELLIS,NILES,MI,49120,2696841418,B,Nurture,GLP-1 Loss,314,148836.0,78.9
"FAMILY FARE, LLC",AMY ELLIS,GENESEE,MI,48437,8106401424,B,Nurture,GLP-1 Loss,310,146940.0,78.8
HACKLEY HEALTHCARE EQUIPMENT,GARY ALLORE,MUSKEGON,MI,49444,2317272966,B,Nurture,GLP-1 Loss,319,151200.0,78.8
HACKLEY PROFESSIONAL PHARMACY INC,KRISTI NAGENGAST,MUSKEGON,MI,49444,2316727825,B,Nurture,GLP-1 Loss,319,151200.0,78.8
"CANCER & HEMATOLOGY CENTERS OF WESTERN MI, P.C.",KIMBERLY MELGAREJO,NORTON SHORES,MI,49444,2313325871,B,Nurture,GLP-1 Loss,319,151200.0,78.8
"HACKLEY PROFESSIONAL PHARMACY, INC",KRISTI NAGENGAST,NORTON SHORES,MI,49444,2316727821,B,Nurture,GLP-1 Loss,319,151200.0,78.8
LITTLE RIVER BAND OF OTTAWA INDIANS,KEITH JACQUE,NORTON SHORES,MI,49444,2313986853,B,Nurture,GLP-1 Loss,319,151200.0,78.8
EXCEL RX LLC,JOANNE SHAMOUN,LATHRUP VILLAGE,MI,48076,2485598888,B,Nurture,GLP-1 Loss,313,148368.0,78.8
MATRIX PHARMACY LATHRUP VILLAGE,ANH NGUYEN,LATHRUP VILLAGE,MI,48076,7349457506,B,Nurture,GLP-1 Loss,313,148368.0,78.8
MED-CARE PHARMACY INC,AYAD SALEM,LATHRUP VILLAGE,MI,48076,2485599901,B,Nurture,GLP-1 Loss,313,148368.0,78.8
GROESBECK RX LLC,ALI SAAD,LATHRUP VILLAGE,MI,48076,5863335845,B,Nurture,GLP-1 Loss,313,148368.0,78.8
"US HEALTH PHARMACEUTICALS, LLC",ROBERT PRESLEY,LATHRUP VILLAGE,MI,48076,2488648279,B,Nurture,GLP-1 Loss,313,148368.0,78.8
ALPENA SUPERMARKET INC. DBA NEIMAN'S FAMILY MARKET,BRYAN NEIMAN,MAYVILLE,MI,48744,9898436141,B,Nurture,GLP-1 Loss,317,150264.0,78.7
BGS PHARMACY LLC,MURALI GINJUPALLI,CLINTON TOWNSHIP,MI,48036,5869549100,B,Nurture,GLP-1 Loss,310,146940.0,78.6
VILLAGE PHARMACY COMPOUNDING 4 INC,ALEX DIKHOW,CLINTON TOWNSHIP,MI,48036,5867373344,B,Nurture,GLP-1 Loss,310,146940.0,78.6
BALDWIN FAMILY HEALTH CARE,JULIE TATKO,WHITE CLOUD,MI,49349,2316896677,B,Nurture,GLP-1 Loss,324,153576.0,78.6
OTISVILLE PHARMACY LLC,KIRANBEN PATEL,OTISVILLE,MI,48463,8103746080,B,Nurture,GLP-1 Loss,308,145992.0,78.5
"BROAD STREET PHARMACY, INC",TAMARA MASON,CHESANING,MI,48616,9898459355,B,Nurture,GLP-1 Loss,304,144096.0,78.5
"BROAD STREET PHARMACY, INC",TAMARA MASON,CHESANING,MI,48616,9898459355,B,Nurture,GLP-1 Loss,304,144096.0,78.5
"CENTRAL PHARMACY-CHESANING, LLC",DAVID LARNER,CHESANING,MI,48616,9898453609,B,Nurture,GLP-1 Loss,304,144096.0,78.5
CHESANING RX LLC,CANDICE TOLF,CHESANING,MI,48616,9898650316,B,Nurture,GLP-1 Loss,304,144096.0,78.5
MCBAIN FAMILY PHARMACY PLLC,CLAYTON GILDE,LAKE CITY,MI,49651,2315590005,B,Nurture,GLP-1 Loss,319,151200.0,78.5
