display_name,owner_name,city,state,zip,phone,grade,outreach_priority,segment,est_monthly_glp1_fills,est_annual_loss,final_score
"COMMUNITY HEALTH CENTERS, INC.",MARICRUZ NIEVES,ORLANDO,FL,32805,4079058827,B,Nurture,DIR Fee Squeeze,246,116604.0,74.9
PHARMA BUDDIES CORP,NAGESH SHAKHAMOORI,ORLANDO,FL,32805,4078221121,B,Nurture,DIR Fee Squeeze,246,116604.0,74.9
RX FLORIDA PHARMACY LLC,TOPE MABIFA,ORLANDO,FL,32805,4077046422,B,Nurture,DIR Fee Squeeze,246,116604.0,74.9
RIAAN PHARMACY LLC,SAMIR DHADUK,LAKELAND,FL,33815,8638165151,B,Nurture,DIR Fee Squeeze,246,116604.0,74.7
DRM ENTERPRISES INC,DUANE MCKOWN,LAKELAND,FL,33815,8636832807,B,Nurture,DIR Fee Squeeze,246,116604.0,74.7
GILBERT DRUGS INC,JOHN KASMER,SEBRING,FL,33870,8633850741,B,Nurture,GLP-1 Loss,246,116604.0,74.6
PHARMA LLC,PINAL SHAH,SEBRING,FL,33870,8634710007,B,Nurture,GLP-1 Loss,246,116604.0,74.6
HEARTLAND PHARMACY INC.,R DUNCAN,SEBRING,FL,33870,8633852866,B,Nurture,GLP-1 Loss,246,116604.0,74.6
"SUN HEALTH AND WELLNESS, INC",BALA KODE,SEBRING,FL,33870,8635479996,B,Nurture,GLP-1 Loss,246,116604.0,74.6
JABER'S PHARMACY INC,RAJESH PATEL,BAREFOOT BAY,FL,32976,7727428269,B,Nurture,GLP-1 Loss,242,114708.0,74.6
PHARMACY INVESTMENT COORDINATORS INC,THOMAS SHARPE,HAVANA,FL,32333,8505398080,B,Nurture,GLP-1 Loss,242,114708.0,74.6
ARENAL PHARMACY AND DISCOUNT STORE INC,LEO CUERVO,HIALEAH,FL,33010,3058832277,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
"CAREWELL PHARMACY, LLC",ROBERTO ORTIZ,HIALEAH,FL,33010,7866368637,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
ELSA PHARMACY INC,JULIO MARTIN,HIALEAH,FL,33010,3056911968,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
"PALM AVENUE PHAR,MACY, INC.",VICKY ECHEVARRIA,HIALEAH,FL,33010,3058639060,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
PERGONQUI CORP,ANA CABRERA,HIALEAH,FL,33010,3058876189,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
SYLVESTRE PHARMACY CORP,IVONNE RODRIGUEZ,HIALEAH,FL,33010,3058858888,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
ENJOY SERVICES INC,DINO MOBEBBI,MIAMI,FL,33010,3058881666,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
INTERNATIONAL PHARMACY INC,GERMAN ROCHE,HIALEAH,FL,33010,3056405466,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
J & E MEDICAL EQUIPMENT CORP,NANCY RODRIGUEZ,HIALEAH,FL,33010,3058853995,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
L M FARMACIA INC,LUIS MARRERO,HIALEAH,FL,33010,3055585867,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
"LAS MERCEDES PHARMACY , INC",MIGUEL MARTINEZ,HIALEAH,FL,33010,7864017301,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
MEDI-Q INC,ENRIQUE QUINTANA,HIALEAH,FL,33010,3058879911,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
MELI PHARMACY & SUPPLIES,ABIGAIL GINESTA,HIALEAH,FL,33010,3058637211,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
MJN PHARMACY INC,SANTA SANCHEZ,HIALEAH,FL,33010,3058880071,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
ROCKET RX PHARMACY CORP,MIRELYS HERNANDEZ,HIALEAH,FL,33010,7867735845,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
SMART A&A PHARMACY INC,ARISLEYDIS ALVAREZ ENRIQUEZ,HIALEAH,FL,33010,3056405638,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
VEILEE CORPORATION,JOHN LAUD-HAMMOND,HIALEAH,FL,33010,7865587206,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
YANIS PHARMACY INC,YANIA RODRIGUEZ,HIALEAH,FL,33010,7863460565,B,Nurture,DIR Fee Squeeze,244,115656.0,74.6
MARIGOLD AVENUE PHARMACY LLC,JALANDHAR BORRA,KISSIMMEE,FL,34759,4072014640,B,Nurture,DIR Fee Squeeze,242,114708.0,74.5
"MEDINA-MEDS PHARMACY, LLC",JOEL RIOS,KISSIMMEE,FL,34759,4077480140,B,Nurture,DIR Fee Squeeze,242,114708.0,74.5
K & M DRUGS SOLIVITA INC,HAITHAM KAKI,POINCIANA,FL,34759,8634967927,B,Nurture,DIR Fee Squeeze,242,114708.0,74.5
"NORTH FLORIDA MEDICAL CENTERS, INC.",LANE LUNN,MADISON,FL,32340,8502533444,B,Nurture,DIR Fee Squeeze,245,116136.0,74.5
NORTH FLORIDA PHARMACY OF MADISON INC.,JOEL ROSENFELD,MADISON,FL,32340,8509738120,B,Nurture,DIR Fee Squeeze,245,116136.0,74.5
EVENECER PHARMACY INC,SILVIA MOTA CLEARE,MIAMI,FL,33128,3053249395,B,Nurture,DIR Fee Squeeze,245,116136.0,74.5
JAYS PHARMACY OF MADISON LLC,EMILY BATTILLO,MADISON,FL,32340,8502532599,B,Nurture,DIR Fee Squeeze,245,116136.0,74.5
L A D S CO. OF NORTH FLORIDA,CHARLES NORRIS,MADISON,FL,32340,8509732222,B,Nurture,DIR Fee Squeeze,245,116136.0,74.5
EVENECER PHARMACY CORP,YISELL PEREZ,MIAMI,FL,33128,3053249395,B,Nurture,DIR Fee Squeeze,245,116136.0,74.5
VIMANI LLC,YESSICA GONZALEZ,MIAMI,FL,33128,3054565846,B,Nurture,DIR Fee Squeeze,245,116136.0,74.5
KASHIBEN SAY LLC,TAPAN VORA,DUNNELLON,FL,34432,3524894960,B,Nurture,DIR Fee Squeeze,243,115176.0,74.3
"SHAMROCK DRUGS, LLC",LAURA SIMS-MUNSON,LAKE PLACID,FL,33852,8636594744,B,Nurture,GLP-1 Loss,244,115656.0,73.7
BENAK INC,SMRUTHI JANNU,OKEECHOBEE,FL,34974,8634624479,B,Nurture,GLP-1 Loss,243,115176.0,73.7
HEARTLAND DISCOUNT PHARMACY LLC,HITESH PATEL,OKEECHOBEE,FL,34974,8637637633,B,Nurture,GLP-1 Loss,243,115176.0,73.7
MALADI INC,SREEDHAR MALADI,JACKSONVILLE,FL,32209,9043793195,B,Nurture,DIR Fee Squeeze,243,115176.0,73.7
LEON MEDICAL CENTERS LLC,JORGE ACOSTA,HIALEAH,FL,33013,3056446415,B,Nurture,DIR Fee Squeeze,242,114708.0,73.4
LOS PALACIOS MEDICAL SUPPLIES AND PHARMACY,ELOINA CARBALLO,HIALEAH,FL,33013,3056880644,B,Nurture,DIR Fee Squeeze,242,114708.0,73.4
"PRIME CARE SALUD NOVA PHARMACY, LLC",MICHEL SOLER HERRERA,HIALEAH,FL,33013,3056880644,B,Nurture,DIR Fee Squeeze,242,114708.0,73.4
41 PHARMACY DISCOUNT INC.,EDUARDO MANGANELLY,HIALEAH,FL,33013,3058362200,B,Nurture,DIR Fee Squeeze,242,114708.0,73.4
DISNEY MEDICAL EQUIPMENT INC,SARA PADRON,HIALEAH,FL,33013,3056889911,B,Nurture,DIR Fee Squeeze,242,114708.0,73.4
JENEL PHARMACY INC,JESUS HERNANDEZ,HIALEAH,FL,33013,3056931104,B,Nurture,DIR Fee Squeeze,242,114708.0,73.4
"MARTINEZ DRUG STORE, INC.",ALINA TABIBI,HIALEAH,FL,33013,3056930441,B,Nurture,DIR Fee Squeeze,242,114708.0,73.4
MERCY PHARMACY AND MEDICAL EQUIPMENT,REINALDO GONZALEZ,HIALEAH,FL,33013,3053629201,B,Nurture,DIR Fee Squeeze,242,114708.0,73.4
"CARE RESOURCE COMMUNITY HEALTH CENTERS, INC.",STEVEN SANTIAGO,MIAMI,FL,33135,3055761234,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
LEON MEDICAL CENTERS LLC,JORGE ACOSTA,MIAMI,FL,33135,3056446401,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
MD AND J ENTERPRISES INC,MYRTHA JEAN,MIAMI,FL,33135,3056494644,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
MED-SOURCE PHARMACY SERVICES CORP,DALLAS LONARDO,MIAMI,FL,33135,3058547377,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
SABY PHARMACY DISCOUNT INC,SABRINA MUNOZ,MIAMI,FL,33135,3056439693,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
THE RED ALAMO PHARMACY CORP,WILSON GUAMBANA,MIAMI,FL,33135,3056003378,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
"1,2,3 PHARMACY & DOLLAR, INC.",HENRY SARDINAS,MIAMI,FL,33135,3056448007,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
A & E PHARMACY DISCOUNT INC,LORENZO GONZALEZ,MIAMI,FL,33135,3056318391,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
A&N PHARMACY INC,JUANA PEREZA,MIAMI,FL,33135,7867427973,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
"BIOPHARM, INC.",SIRENA BLANCO,MIAMI,FL,33135,3056311031,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
FARMACIA 22-24 CENTRO,NUBIA ORTEGA,MIAMI,FL,33135,3056492222,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
LATIN QUARTER PHARMACY & DISCOUNT STORE INC,LEO CUERVO,MIAMI,FL,33135,3056439762,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
MED PHARMACY INC,MARIO ZAMORA,MIAMI,FL,33135,7868884633,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
MED PHARMACY INC,MARIO ZAMORA,MIAMI,FL,33135,7868884633,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
S & G PHARMACY INC,ANTONIO SOLIS,MIAMI,FL,33135,3056434391,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
"S & G PHARMACY, INC.",GUSTAVO PEREZ,MIAMI,FL,33135,3056434391,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
SABY PHARMACY & DISCOUNT INC,ELIO GONZALEZ,MIAMI,FL,33135,3056439693,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
SOUTH PACIFIC MEDICAL EQUIPMENT CORP,JUAN ARAGON,MIAMI,FL,33135,3056420180,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
VAZQUEZ PHARMACY & DISCOUNT CORP,FREDDY CELORRIO,MIAMI,FL,33135,3056319015,B,Nurture,DIR Fee Squeeze,244,115656.0,73.4
"RURAL HEALTH CARE, INC.",LARRY PEDERSON,CRESCENT CITY,FL,32112,3866982368,B,Nurture,DIR Fee Squeeze,246,116604.0,73.4
FOUNDCARE INC,CHRISTOPHER IRIZARRY,WEST PALM BEACH,FL,33417,5614325849,B,Nurture,DIR Fee Squeeze,236,111864.0,73.3
"DMD PHARMACY SERVICES,LLC",DAVID ROMBRO,WEST PALM BEACH,FL,33417,5616829400,B,Nurture,DIR Fee Squeeze,236,111864.0,73.3
SUBHAM HEALTHCARE LLC,CHIRAG PATEL,STEINHATCHEE,FL,32359,3524980680,B,Nurture,GLP-1 Loss,239,113280.0,73.2
OLD TOWN PHARMACY INC,TERRY HODGKINSON,OLD TOWN,FL,32680,3525429301,B,Nurture,GLP-1 Loss,239,113280.0,73.2
COMMUNITY HEALTH CENTERS INC,MARK DICKINSON,LEESBURG,FL,34748,3523147403,B,Nurture,GLP-1 Loss,242,114708.0,73.1
DAMOL INC,CARL ALLISION,LEESBURG,FL,34748,3524604030,B,Nurture,GLP-1 Loss,242,114708.0,73.1
BELLEVIEW COMMUNITY PHARMACY,MICHAEL CRIMI,LEESBURG,FL,34748,3527280477,B,Nurture,GLP-1 Loss,242,114708.0,73.1
"BURRYS PHARMACY, INC.",JAMES BURRY,LEESBURG,FL,34748,3527873787,B,Nurture,GLP-1 Loss,242,114708.0,73.1
OCALA PHARMACY LLC,RAMESH PATEL,OCALA,FL,34481,3525097890,B,Nurture,GLP-1 Loss,238,112812.0,73.1
DIVAANI LLC,JIGAR PATEL,ZEPHYRHILLS,FL,33542,2396348767,B,Nurture,DIR Fee Squeeze,236,111864.0,73.1
VASO RPH SOLUTION INC,CHASE LAMBERT,ZEPHYRHILLS,FL,33542,8137807216,B,Nurture,DIR Fee Squeeze,236,111864.0,73.1
"NFM RX, LLC",KARIM ABDELGHAFOUR,NORTH FORT MYERS,FL,33903,2395992926,B,Nurture,GLP-1 Loss,236,111864.0,73.1
SENIOR MEDICAL AIDS & PHARMACY LLC,STEVEN DIMEMMO,NORTH FORT MYERS,FL,33903,9513926416,B,Nurture,GLP-1 Loss,236,111864.0,73.1
"FLORIDA MEDICAL CLINIC, LLC",AUGUSTUS TAYLOR,ZEPHYRHILLS,FL,33542,8137780250,B,Nurture,DIR Fee Squeeze,236,111864.0,73.1
PURECARE PHARMACY LLC,ALFRED ABALIHI,ZEPHYRHILLS,FL,33542,8133648100,B,Nurture,DIR Fee Squeeze,236,111864.0,73.1
ZEPHYRHILLS COMMUNITY PHARMACY LLC,SAMIR DHADUK,ZEPHYRHILLS,FL,33542,8133956161,B,Nurture,DIR Fee Squeeze,236,111864.0,73.1
CADUCEUS PHARMACY II LLC,SANDRA REESE,LAUDERDALE LAKES,FL,33319,9547978077,B,Nurture,DIR Fee Squeeze,237,112344.0,73.1
ST CROIX MEDICAL PHARMACY,HARRY MARCELIN,LAUDERDALE LAKES,FL,33319,9544867101,B,Nurture,DIR Fee Squeeze,237,112344.0,73.1
SUNRISE PHARMACY LLC,OLUWOLE OLUMIDE,LAUDERDALE LAKES,FL,33319,9545307171,B,Nurture,DIR Fee Squeeze,237,112344.0,73.1
MORRISON'S RX INC,MARILYN MORRISON,TAMARAC,FL,33319,9545785858,B,Nurture,DIR Fee Squeeze,237,112344.0,73.1
CORKREANS THE PHARMACIST INC,JAMES CORKREAN,LEESBURG,FL,34788,3527428080,B,Nurture,GLP-1 Loss,241,114240.0,72.8
"BREVARD HEALTH ALLIANCE, INC.",ANGELA CRAIG,MELBOURNE,FL,32901,3212416800,B,Nurture,GLP-1 Loss,235,111384.0,72.8
"BREVARD HEALTH ALLIANCE, INC.",ANGELA CRAIG,MELBOURNE,FL,32901,3212416800,B,Nurture,GLP-1 Loss,235,111384.0,72.8
THRIFTY DISCOUNT PHARMACY LLC,MIRANT PATEL,MELBOURNE,FL,32901,3216765999,B,Nurture,GLP-1 Loss,235,111384.0,72.8
BROWNINGS PHARMACY AND HEALTH CARE INC,COLLEEN HUNTER,MELBOURNE,FL,32901,3217236520,B,Nurture,GLP-1 Loss,235,111384.0,72.8
CENTRAL DAYTONA PHARMACY,SHAM MAHABIR,DAYTONA BEACH,FL,32117,3862383777,B,Nurture,DIR Fee Squeeze,239,113280.0,72.8
"JTJ MEDICAL SUPPLY, INC.",LISA SHIERS,DAYTONA BEACH,FL,32117,8009392022,B,Nurture,DIR Fee Squeeze,239,113280.0,72.8
KAILASH PHARMACY LLC,TEJAS MEHTA,DAYTONA BEACH,FL,32117,7139923289,B,Nurture,DIR Fee Squeeze,239,113280.0,72.8
PINNACLE PHARMACEUTICAL SERVICES,AARON HALL,PALATKA,FL,32177,3863853987,B,Nurture,DIR Fee Squeeze,242,114708.0,72.8
LIBRA HEALTHCARE LLC,DENA FERMAN,DAYTONA BEACH,FL,32117,3862383777,B,Nurture,DIR Fee Squeeze,239,113280.0,72.8
RIDDHINSHIVA PHARMACY LLC.,GIRISHKUMAR PATEL PATEL,HOLLY HILL,FL,32117,4077581047,B,Nurture,DIR Fee Squeeze,239,113280.0,72.8
"RURAL HEALTH CARE, INC.",LAURA SPENCER,PALATKA,FL,32177,3863280558,B,Nurture,DIR Fee Squeeze,242,114708.0,72.8
"RURAL HEALTH CARE, INCORPORATED",LAURA SPENCER,PALATKA,FL,32177,3863280558,B,Nurture,DIR Fee Squeeze,242,114708.0,72.8
FARMACIA LUIS NO 2 INC,DELORES MARTINEZ,MIAMI,FL,33144,3052666040,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
HEALTHRX CORP,LEONARDO RODRIGUEZ,MIAMI,FL,33144,7865362349,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
"OLMO PHARMACY,INC",YULEMA OLMO,MIAMI,FL,33144,3052695121,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
SU FARMACIA LATINA INC,MEAGYN DE REY,MIAMI,FL,33144,7867060797,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
"SUPERIOR MEDICAL SUPPLY, INC",MEDYN GESSA,MIAMI,FL,33144,3052625643,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
PINO PHARMACY CORP.,EDUARDO PINO,WEST MIAMI,FL,33144,3052622920,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
1GOOD PHARMACY CORP,LISMARAY LORA,MIAMI,FL,33144,7862547240,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
A.R.A. MEDICAL SERVICES,ANTONIO PEREZ,MIAMI,FL,33144,7863881718,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
FARMACIA LUIS NO 2 INC,ENEIDA RODRIGUEZ,MIAMI,FL,33144,3052666040,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
FINEST PHARMACY & COMPOUNDS LLC.,MILEINE NAVARRO,MIAMI,FL,33144,7865367346,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
IA SUPPLY PHARMACY CORP,IDEL ARMENTEROS,MIAMI,FL,33144,7869538021,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
JACKSON PHARMACY LLC,GAVROCHE FERNANDEZ,MIAMI,FL,33144,3054030210,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
MEDLINE PHARMACY CORP,LISETTE LOPEZ,MIAMI,FL,33144,3052646323,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
OSAYIN PHARMACY DISCOUNT INC,AMERICA VALDES,MIAMI,FL,33144,7866216010,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
READY PHARMACY INC,ROLANDO GIRON,MIAMI,FL,33144,3052663838,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
SUPERIOR MEDICAL SUPPLY,MEDYN GESSA,MIAMI,FL,33144,7863124868,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
"UNION PHARMACY & MEDICAL SUPPLIES, INC.",RODOLFO CEPERO,MIAMI,FL,33144,3052624646,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
C D Y CORP,DANIA ARGUELLES,WEST MIAMI,FL,33144,3052617006,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
"GREEN PHARMACY & DISCOUNT, INC.",YILIAN VARELA,WEST MIAMI,FL,33144,3053920851,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
J.C.N.L. CORPORATION,JULIO ARMAS OBRUITINIER,WEST MIAMI,FL,33144,3057102650,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
LITTLE HORSE RX INC,JOSE GUTIERREZ,WEST MIAMI,FL,33144,3052610015,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
OPUS PHARMACY CORP,MARIA RODRIGUEZ,WEST MIAMI,FL,33144,7886584002,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
"TARANO MEDICAL SUPPLLY,INC",ROBIEL TARANO,WEST MIAMI,FL,33144,3052677882,B,Nurture,DIR Fee Squeeze,237,112344.0,72.7
ALISARA LLC,ARSHAD ALI MOHAMMED,MIAMI GARDENS,FL,33055,3059524384,B,Nurture,DIR Fee Squeeze,240,113760.0,72.5
MEF DISCOUNT CORPORATION,MARIA FAILDE,OPA LOCKA,FL,33055,3056256255,B,Nurture,DIR Fee Squeeze,240,113760.0,72.5
NEW HEALTH PHARMACY LLC,ISKIYE MATAYEV,PLANTATION,FL,33322,9548368336,B,Nurture,DIR Fee Squeeze,229,108552.0,72.4
US-RX DISTRIBUTION LLC,HARNI PATEL,PLANTATION,FL,33322,9547416644,B,Nurture,DIR Fee Squeeze,229,108552.0,72.4
AMJ RX INC,ANGELA LAWSON,SUNRISE,FL,33322,9547465890,B,Nurture,DIR Fee Squeeze,229,108552.0,72.4
AVIVA CARE PHARMACY LLC,MIROSIS GONZALEZ,SUNRISE,FL,33322,9544515578,B,Nurture,DIR Fee Squeeze,229,108552.0,72.4
GOLDEN HILLS PHARMACY LLC,ROBERT HOPTA,SUNRISE,FL,33322,3523513784,B,Nurture,DIR Fee Squeeze,229,108552.0,72.4
CHEEK & SCOTT DRUGS INC,AARON SCOTT,LIVE OAK,FL,32064,3863624404,B,Nurture,GLP-1 Loss,238,112812.0,72.4
"ARTHUR'S ORIGINAL PHARMACY, INC.",VIKASH NEGANDHI,TAMARAC,FL,33321,9547261911,B,Nurture,DIR Fee Squeeze,229,108552.0,72.3
AL MANI HEALTH INSTITUTE,HALA ABDURAHMAN,TAMARAC,FL,33321,4433819200,B,Nurture,DIR Fee Squeeze,229,108552.0,72.3
ALPHA PHARMACY INC,ALFREDO MARTINEZ,TAMARAC,FL,33321,9547211259,B,Nurture,DIR Fee Squeeze,229,108552.0,72.3
BAL PHARMACY INC,BEATRICE LOUISSAINT,TAMARAC,FL,33321,9543666137,B,Nurture,DIR Fee Squeeze,229,108552.0,72.3
RX CARE 17 LLC,VANITY GARDNER,TAMARAC,FL,33321,9544854949,B,Nurture,DIR Fee Squeeze,229,108552.0,72.3
TAMARAC PHARMACY LLC,MITESH PATEL,TAMARAC,FL,33321,9545864546,B,Nurture,DIR Fee Squeeze,229,108552.0,72.3
SUPERIOR CARE PHARMACY LLC,SON NGUYEN,RUSKIN,FL,33573,8135512999,B,Nurture,GLP-1 Loss,230,109020.0,72.2
SYNERGY PHARMACY & MEDICAL SUPPLIES,ANDREA FORBE,MIAMI,FL,33167,3056881164,B,Nurture,DIR Fee Squeeze,241,114240.0,72.2
COUNTRY WALK PHARMACY,ELSA RUIZ,MIAMI,FL,33125,3053250301,B,Nurture,DIR Fee Squeeze,241,114240.0,72.2
ISABELLA PHARMACY,JAVIER MENDEZ,MIAMI,FL,33125,3056460006,B,Nurture,DIR Fee Squeeze,241,114240.0,72.2
PDL PHARMACY CORP,YORDY PONCE DE LEON,MIAMI,FL,33125,3052663705,B,Nurture,DIR Fee Squeeze,241,114240.0,72.2
SST MEDICAL EQUIPMENT INC,VICENTA TELLECHEA,MIAMI,FL,33125,3056443446,B,Nurture,DIR Fee Squeeze,241,114240.0,72.2
B & S DRUGS INC,VIRGILIO HERNANDEZ,MIAMI,FL,33125,3056434722,B,Nurture,DIR Fee Squeeze,241,114240.0,72.2
DUARTE THE REAL DISCOUNT,ALEJANDRO DUARTE,MIAMI,FL,33125,3056351029,B,Nurture,DIR Fee Squeeze,241,114240.0,72.2
ECLIPSE PHARMACY CORP,ARMANDO DE LA NOVAL,MIAMI,FL,33125,3053815752,B,Nurture,DIR Fee Squeeze,241,114240.0,72.2
GENESIS ASSOCIATES GROUP INC,ROSABEL GONZALEZ,MIAMI,FL,33125,3056461200,B,Nurture,DIR Fee Squeeze,241,114240.0,72.2
"IPHARMACY DISCOUNT, INC",LEONEL RODRIGUEZ,MIAMI,FL,33125,3056427177,B,Nurture,DIR Fee Squeeze,241,114240.0,72.2
